timestamp,symbol,strategy,action,price,quantity,balance,pnl,trade_id,status
2025-09-05 02:30:00+05:30,BTCUSDT,Moving Average Crossover,BUY,110344.17,0.09062554007157786,0,0,1,open
2025-09-05 04:15:00+05:30,BTCUSDT,Moving Average Crossover,EXIT,111490.73,0.09062554007157786,10103.907619224467,0.01039076192244681,1,tp_hit
2025-09-05 20:15:00+05:30,BTCUSDT,Moving Average Crossover,SELL,110569.99,0.09138019836326716,0,0,2,open
2025-09-06 00:00:00+05:30,BTCUSDT,Moving Average Crossover,EXIT,111233.7,0.09138019836326716,10043.257667768783,-0.006002623315783892,2,sl_hit
2025-09-06 09:15:00+05:30,BTCUSDT,Moving Average Crossover,BUY,111082.22,0.09041282815349552,0,0,3,open
2025-09-06 09:30:00+05:30,BTCUSDT,Moving Average Crossover,EXIT,110887.74,0.09041282815349552,10025.674180949492,-0.001750775236576978,3,sl_hit
2025-09-06 10:00:00+05:30,BTCUSDT,Moving Average Crossover,SELL,110852.01,0.09044197016318868,0,0,4,open
2025-09-06 21:15:00+05:30,BTCUSDT,Moving Average Crossover,EXIT,110384.15,0.09044197016318868,10067.988361110041,0.004220582017412229,4,tp_hit
2025-09-07 07:15:00+05:30,BTCUSDT,Moving Average Crossover,BUY,110546.66,0.09107455947660509,0,0,5,open
2025-09-07 13:00:00+05:30,BTCUSDT,Moving Average Crossover,EXIT,110802.44,0.09107455947660509,10091.283411932967,0.0023137741113119004,5,tp_hit
2025-09-08 00:00:00+05:30,BTCUSDT,Moving Average Crossover,SELL,110932.85,0.09096749440704865,0,0,6,open
2025-09-08 00:45:00+05:30,BTCUSDT,Moving Average Crossover,EXIT,111132.89,0.09096749440704865,10073.086274351781,-0.0018032530490291522,6,sl_hit
2025-09-08 06:15:00+05:30,BTCUSDT,Moving Average Crossover,SELL,110837.96,0.09088119516410967,0,0,7,open
2025-09-08 08:00:00+05:30,BTCUSDT,Moving Average Crossover,EXIT,111188.61,0.09088119516410967,10041.218783267486,-0.00316362733489496,7,sl_hit
2025-09-08 09:00:00+05:30,BTCUSDT,Moving Average Crossover,BUY,111160.01,0.09033121518491666,0,0,8,open
2025-09-08 11:00:00+05:30,BTCUSDT,Moving Average Crossover,EXIT,110913.32,0.09033121518491666,10018.934975793522,-0.0022192333376003454,8,sl_hit
2025-09-08 12:30:00+05:30,BTCUSDT,Moving Average Crossover,BUY,111266.1,0.09004481127489433,0,0,9,open
2025-09-08 14:00:00+05:30,BTCUSDT,Moving Average Crossover,EXIT,111807.35,0.09004481127489433,10067.671729896058,0.004864464558387505,9,tp_hit
2025-09-09 02:15:00+05:30,BTCUSDT,Moving Average Crossover,SELL,111958.04,0.0899236153999843,0,0,10,open
2025-09-09 02:30:00+05:30,BTCUSDT,Moving Average Crossover,EXIT,112142.23,0.0899236153999843,10051.108699175535,-0.0016451699225888765,10,sl_hit
2025-09-09 03:15:00+05:30,BTCUSDT,Moving Average Crossover,BUY,112326.45,0.08948122814506766,0,0,11,open
2025-09-09 04:45:00+05:30,BTCUSDT,Moving Average Crossover,EXIT,112131.03,0.08948122814506766,10033.622277571427,-0.0017397505218049556,11,sl_hit
2025-09-09 05:00:00+05:30,BTCUSDT,Moving Average Crossover,SELL,112037.0,0.08955632762008467,0,0,12,open
2025-09-09 05:45:00+05:30,BTCUSDT,Moving Average Crossover,EXIT,111665.22,0.08955632762008467,10066.917529054022,0.0033183680391299197,12,tp_hit
2025-09-09 11:30:00+05:30,BTCUSDT,Moving Average Crossover,BUY,112686.44,0.08933566034257558,0,0,13,open
2025-09-09 17:15:00+05:30,BTCUSDT,Moving Average Crossover,EXIT,112433.59,0.08933566034257558,10044.329007336402,-0.002243836969204155,13,sl_hit
2025-09-09 20:15:00+05:30,BTCUSDT,Moving Average Crossover,SELL,111767.45,0.08986810567241538,0,0,14,open
2025-09-09 21:00:00+05:30,BTCUSDT,Moving Average Crossover,EXIT,110801.52,0.08986810567241538,10131.135306648559,0.008642319387263403,14,tp_hit
2025-09-10 09:00:00+05:30,BTCUSDT,Moving Average Crossover,BUY,111457.0,0.09089725460624778,0,0,15,open
2025-09-10 12:30:00+05:30,BTCUSDT,Moving Average Crossover,EXIT,111920.89,0.09089725460624778,10173.301634087851,0.004162053527369294,15,tp_hit
2025-09-11 15:15:00+05:30,BTCUSDT,Moving Average Crossover,SELL,113895.29,0.08932153062771825,0,0,16,open
2025-09-11 16:00:00+05:30,BTCUSDT,Moving Average Crossover,EXIT,114045.02,0.08932153062771825,10159.927521306961,-0.0013146285504871227,16,sl_hit
2025-09-11 16:30:00+05:30,BTCUSDT,Moving Average Crossover,BUY,114063.54,0.08907252502690134,0,0,17,open
2025-09-11 16:45:00+05:30,BTCUSDT,Moving Average Crossover,EXIT,113923.75,0.08907252502690134,10147.476073033451,-0.0012255449900993218,17,sl_hit
2025-09-11 17:15:00+05:30,BTCUSDT,Moving Average Crossover,SELL,113999.99,0.08901295581721938,0,0,18,open
2025-09-11 17:30:00+05:30,BTCUSDT,Moving Average Crossover,EXIT,114261.59,0.08901295581721938,10124.190283791666,-0.0022947370433979097,18,sl_hit
2025-09-11 18:30:00+05:30,BTCUSDT,Moving Average Crossover,SELL,113489.08,0.0892084972738493,0,0,19,open
2025-09-11 19:00:00+05:30,BTCUSDT,Moving Average Crossover,EXIT,113926.89,0.0892084972738493,10085.133911600202,-0.0038577279858114776,19,sl_hit
2025-09-11 19:45:00+05:30,BTCUSDT,Moving Average Crossover,BUY,114154.7,0.08834619960106944,0,0,20,open
2025-09-12 04:30:00+05:30,BTCUSDT,Moving Average Crossover,EXIT,115368.23,0.08834619960106944,10192.344675202088,0.010630574124411863,20,tp_hit
2025-09-12 14:30:00+05:30,BTCUSDT,Moving Average Crossover,SELL,115086.13,0.08856275447964136,0,0,21,open
