timestamp,symbol,strategy,signal,signal_name,current_price,current_balance,active_trades_count,position_type,take_profit,stop_loss,trade_status
2025-08-27 00:30:00+05:30,BTCUSDT,Moving Average Crossover,0,HOLD,110661.42,10000,0,NONE,111634.45492865544,110506.34253567229,NONE
2025-08-27 00:45:00+05:30,BTCUSDT,Moving Average Crossover,0,HOLD,111118.5,10000,0,NONE,111634.45492865544,110506.34253567229,NONE
2025-08-27 01:00:00+05:30,BTCUSDT,Moving Average Crossover,0,HOLD,110834.17,10000,0,NONE,111634.45492865544,110506.34253567229,NONE
2025-08-27 01:15:00+05:30,BTCUSDT,Moving Average Crossover,0,HOLD,111116.03,10000,0,NONE,111634.45492865544,110506.34253567229,NONE
2025-08-27 01:30:00+05:30,BTCUSDT,Moving Average Crossover,0,HOLD,111262.68,10000,0,NONE,111634.45492865544,110506.34253567229,NONE
2025-08-27 01:45:00+05:30,BTCUSDT,Moving Average Crossover,0,HOLD,111332.85,10000,0,NONE,111634.45492865544,110506.34253567229,NONE
2025-08-27 02:00:00+05:30,BTCUSDT,Moving Average Crossover,0,HOLD,111202.01,10000,0,NONE,111634.45492865544,110506.34253567229,NONE
2025-08-27 02:15:00+05:30,BTCUSDT,Moving Average Crossover,0,HOLD,111321.58,10000,0,NONE,111634.45492865544,110506.34253567229,NONE
2025-08-27 02:30:00+05:30,BTCUSDT,Moving Average Crossover,0,HOLD,111113.68,10000,0,NONE,111634.45492865544,110506.34253567229,NONE
2025-08-27 02:45:00+05:30,BTCUSDT,Moving Average Crossover,0,HOLD,111278.19,10000,0,NONE,111634.45492865544,110506.34253567229,NONE
2025-08-27 03:00:00+05:30,BTCUSDT,Moving Average Crossover,0,HOLD,111257.44,10000,0,NONE,111634.45492865544,110506.34253567229,NONE
2025-08-27 03:15:00+05:30,BTCUSDT,Moving Average Crossover,0,HOLD,111584.6,10000,0,NONE,111634.45492865544,110506.34253567229,NONE
