timestamp,symbol,strategy,action,price,quantity,balance,pnl,trade_id,status
2025-08-27 12:30:00+05:30,BTCUSDT,Moving Average Crossover,SELL,111005.45,0.09008566696500037,0,0,1,open
2025-08-27 13:45:00+05:30,BTCUSDT,Moving Average Crossover,EXIT,110591.71,0.09008566696500037,10037.272043850098,0.0037272043850098413,1,tp_hit
2025-08-27 19:00:00+05:30,BTCUSDT,Moving Average Crossover,BUY,111569.86,0.08996401038640811,0,0,2,open
2025-08-27 19:45:00+05:30,BTCUSDT,Moving Average Crossover,EXIT,112192.66,0.08996401038640811,10093.301629518754,0.005582152742685192,2,tp_hit
2025-08-28 03:45:00+05:30,BTCUSDT,Moving Average Crossover,SELL,111310.01,0.09067739396949792,0,0,3,open
2025-08-28 08:30:00+05:30,BTCUSDT,Moving Average Crossover,EXIT,111855.73,0.09067739396949792,10043.81716208172,-0.004902703719099488,3,sl_hit
2025-08-28 09:15:00+05:30,BTCUSDT,Moving Average Crossover,BUY,112000.01,0.08967693094028938,0,0,4,open
2025-08-28 10:00:00+05:30,BTCUSDT,Moving Average Crossover,EXIT,112783.19,0.08967693094028938,10114.050340855536,0.006992677947082394,4,tp_hit
2025-08-28 22:15:00+05:30,BTCUSDT,Moving Average Crossover,SELL,112329.44,0.09003917709244821,0,0,5,open
2025-08-29 06:45:00+05:30,BTCUSDT,Moving Average Crossover,EXIT,111551.91,0.09003917709244821,10184.058502220227,0.0069218719509328884,5,tp_hit
2025-08-30 09:45:00+05:30,BTCUSDT,Moving Average Crossover,BUY,108639.19,0.09374203270679969,0,0,6,open
2025-08-30 10:30:00+05:30,BTCUSDT,Moving Average Crossover,EXIT,108248.06,0.09374203270679969,10147.393180967616,-0.0036002661654602236,6,sl_hit
2025-08-31 03:15:00+05:30,BTCUSDT,Moving Average Crossover,SELL,108588.67,0.09344799214289683,0,0,7,open
2025-08-31 04:45:00+05:30,BTCUSDT,Moving Average Crossover,EXIT,108700.01,0.09344799214289683,10136.988681522425,-0.0010253371737585194,7,sl_hit
2025-08-31 05:00:00+05:30,BTCUSDT,Moving Average Crossover,BUY,108784.64,0.0931840072414858,0,0,8,open
2025-08-31 06:00:00+05:30,BTCUSDT,Moving Average Crossover,EXIT,109206.02,0.0931840072414858,10176.254558493843,0.0038735247917353467,8,tp_hit
2025-08-31 10:30:00+05:30,BTCUSDT,Moving Average Crossover,SELL,108696.96,0.09362041549730409,0,0,9,open
2025-08-31 13:45:00+05:30,BTCUSDT,Moving Average Crossover,EXIT,108897.65,0.09362041549730409,10157.465877307692,-0.0018463257850080423,9,sl_hit
2025-08-31 14:15:00+05:30,BTCUSDT,Moving Average Crossover,BUY,109011.67,0.09317778433545411,0,0,10,open
2025-08-31 15:00:00+05:30,BTCUSDT,Moving Average Crossover,EXIT,108706.18,0.09317778433545411,10129.000995971053,-0.00280236051791524,10,sl_hit
