timestamp,symbol,strategy,signal,signal_name,current_price,current_balance,active_trades_count,position_type,take_profit,stop_loss,trade_status
2025-09-08 09:18:41.366157,TATAMOTORS,Moving Average Crossover,0,HOLD,693.4,10000,0,NONE,,,NONE
2025-09-08 09:30:04.545332,TATAMOTORS,Moving Average Crossover,1,LONG_ENTRY,705.05,10000,0,NONE,711.02347182794,701.0676854480399,NONE
2025-09-08 09:45:04.794393,TATAMOTORS,Moving Average Crossover,2,LONG_EXIT,712.2,0,1,BUY,,,open
2025-09-08 10:00:04.065077,TATAMOTORS,Moving Average Crossover,0,HOLD,712.8,10101.411247429261,0,NONE,,,NONE
2025-09-08 10:15:04.478603,TATAMOTORS,Moving Average Crossover,0,HOLD,713.15,10101.411247429261,0,NONE,,,NONE
2025-09-08 10:30:04.683247,TATAMOTORS,Moving Average Crossover,0,HOLD,713.4,10101.411247429261,0,NONE,,,NONE
2025-09-08 10:45:04.907187,TATAMOTORS,Moving Average Crossover,0,HOLD,712.95,10101.411247429261,0,NONE,,,NONE
2025-09-08 11:00:04.142765,TATAMOTORS,Moving Average Crossover,0,HOLD,714.55,10101.411247429261,0,NONE,,,NONE
2025-09-08 11:15:04.368816,TATAMOTORS,Moving Average Crossover,0,HOLD,713.5,10101.411247429261,0,NONE,,,NONE
2025-09-08 11:30:04.606808,TATAMOTORS,Moving Average Crossover,0,HOLD,712.9,10101.411247429261,0,NONE,,,NONE
2025-09-08 11:45:04.961533,TATAMOTORS,Moving Average Crossover,0,HOLD,713.2,10101.411247429261,0,NONE,,,NONE
2025-09-08 12:00:04.316876,TATAMOTORS,Moving Average Crossover,0,HOLD,712.55,10101.411247429261,0,NONE,,,NONE
2025-09-08 12:15:04.467512,TATAMOTORS,Moving Average Crossover,0,HOLD,712.3,10101.411247429261,0,NONE,,,NONE
2025-09-08 12:30:04.737417,TATAMOTORS,Moving Average Crossover,0,HOLD,714.0,10101.411247429261,0,NONE,,,NONE
2025-09-08 12:45:04.081498,TATAMOTORS,Moving Average Crossover,0,HOLD,715.4,10101.411247429261,0,NONE,,,NONE
2025-09-08 13:00:04.275214,TATAMOTORS,Moving Average Crossover,0,HOLD,716.8,10101.411247429261,0,NONE,,,NONE
2025-09-08 13:15:04.593871,TATAMOTORS,Moving Average Crossover,0,HOLD,717.65,10101.411247429261,0,NONE,,,NONE
2025-09-08 13:30:04.893738,TATAMOTORS,Moving Average Crossover,0,HOLD,717.1,10101.411247429261,0,NONE,,,NONE
2025-09-08 13:45:04.347654,TATAMOTORS,Moving Average Crossover,0,HOLD,716.85,10101.411247429261,0,NONE,,,NONE
2025-09-08 14:00:04.558498,TATAMOTORS,Moving Average Crossover,0,HOLD,716.5,10101.411247429261,0,NONE,,,NONE
2025-09-08 14:15:04.949681,TATAMOTORS,Moving Average Crossover,0,HOLD,717.4,10101.411247429261,0,NONE,,,NONE
2025-09-08 14:30:04.298614,TATAMOTORS,Moving Average Crossover,0,HOLD,719.2,10101.411247429261,0,NONE,,,NONE
2025-09-08 14:45:04.476638,TATAMOTORS,Moving Average Crossover,0,HOLD,719.25,10101.411247429261,0,NONE,,,NONE
2025-09-08 15:00:04.758638,TATAMOTORS,Moving Average Crossover,0,HOLD,717.25,10101.411247429261,0,NONE,,,NONE
2025-09-08 15:15:04.087719,TATAMOTORS,Moving Average Crossover,0,HOLD,718.3,10101.411247429261,0,NONE,,,NONE
