timestamp,symbol,strategy,action,price,quantity,leverage,position_size,atr,balance,pnl,trade_id,status
2025-09-13 07:15:00+05:30,BTCUSDT,Moving Average Crossover,SELL,115764.3,0.8638241668631866,10,100000,200.6220019704317,0.0,0,1,open
2025-09-13 07:30:00+05:30,BTCUSDT,Moving Average Crossover,EXIT,115969.99,0.8638241668631866,10,100000,200.6220019704317,9822.320007117909,-0.017767999288209085,1,sl_hit
2025-09-13 14:30:00+05:30,BTCUSDT,Moving Average Crossover,BUY,115904.06,0.8474526265186836,10,98223.20007117909,85.95466381434214,0.0,0,2,open
2025-09-13 15:30:00+05:30,BTCUSDT,Moving Average Crossover,EXIT,116121.37,0.8474526265186836,10,98223.20007117909,85.95466381434214,10006.479937386683,0.01874912751114997,2,tp_hit
2025-09-13 19:30:00+05:30,BTCUSDT,Moving Average Crossover,SELL,115688.35,0.864951392027519,10,100064.79937386683,121.05783270058129,0.0,0,3,open
2025-09-13 19:45:00+05:30,BTCUSDT,Moving Average Crossover,EXIT,115905.88,0.864951392027519,10,100064.79937386683,121.05783270058129,9818.327061078937,-0.018803103337544258,3,sl_hit
2025-09-14 01:45:00+05:30,BTCUSDT,Moving Average Crossover,BUY,115905.88,0.8470948204766605,10,98183.27061078936,121.88085761750389,0.0,0,4,open
2025-09-14 06:30:00+05:30,BTCUSDT,Moving Average Crossover,EXIT,115754.32,0.8470948204766605,10,98183.27061078936,121.88085761750389,9689.941370087496,-0.01307612694023786,4,sl_hit
2025-09-14 08:45:00+05:30,BTCUSDT,Moving Average Crossover,SELL,115740.12,0.8372154245293245,10,96899.41370087495,128.01878149480615,0.0,0,5,open
2025-09-14 13:45:00+05:30,BTCUSDT,Moving Average Crossover,EXIT,115874.95,0.8372154245293245,10,96899.41370087495,128.01878149480615,9577.059614398206,-0.011649374477925351,5,sl_hit
2025-09-14 14:00:00+05:30,BTCUSDT,Moving Average Crossover,BUY,115971.75,0.8258097005864105,10,95770.59614398205,77.07052539323576,0.0,0,6,open
2025-09-14 16:45:00+05:30,BTCUSDT,Moving Average Crossover,EXIT,115863.33,0.8258097005864105,10,95770.59614398205,77.07052539323576,9487.525326660629,-0.009348828486247577,6,sl_hit
2025-09-14 17:45:00+05:30,BTCUSDT,Moving Average Crossover,SELL,115806.61,0.8192559411471098,10,94875.25326660629,93.77117759243652,0.0,0,7,open
2025-09-14 18:45:00+05:30,BTCUSDT,Moving Average Crossover,EXIT,115531.88,0.8192559411471098,10,94875.25326660629,93.77117759243652,9712.599511371971,0.023723170896721348,7,tp_hit
2025-09-15 01:30:00+05:30,BTCUSDT,Moving Average Crossover,BUY,115758.93,0.8390367387960455,10,97125.9951137197,107.84282004704475,0.0,0,8,open
2025-09-15 03:00:00+05:30,BTCUSDT,Moving Average Crossover,EXIT,116057.2,0.8390367387960455,10,97125.9951137197,107.84282004704475,9962.85899945267,0.02576647866389263,8,tp_hit
2025-09-15 05:15:00+05:30,BTCUSDT,Moving Average Crossover,SELL,115268.01,0.8643212457170615,10,99628.5899945267,198.73315219216718,0.0,0,9,open
