id,strategy,action,entry_price,entry_time,quantity,leverage,position_size,atr,take_profit,stop_loss,status,pnl,broker_order_id,stop_loss_order_id,exit_price,exit_time,broker_exit_order_id
1,Moving Average Crossover,SELL,100890.0,2025-11-11 22:00:00+05:30,0.8027733423238185,8.099180250705004,80991.80250705004,249.13632460820435,99395.18205235078,101139.1363246082,sl_hit,-0.02336070426162312,,,101181.0,2025-11-12 09:00:00+05:30,
2,Moving Average Crossover,BUY,101228.0,2025-11-12 15:15:00+05:30,0.9647916542245,10.0,97663.92957383768,116.82652324818196,101928.95913948909,101111.17347675182,tp_hit,0.0931560437823527,,,102171.0,2025-11-12 21:00:00+05:30,
3,Moving Average Crossover,SELL,103068.0,2025-11-13 22:00:00+05:30,0.7411531228509668,7.1550955372754546,76389.17006600344,288.0967821129797,101339.41930732212,103356.09678211297,sl_hit,-0.025130443828285352,,,103430.0,2025-11-14 09:00:00+05:30,
4,Moving Average Crossover,BUY,100200.0,2025-11-18 20:15:00+05:30,0.8039708863913615,7.740075213720142,80557.88281641442,258.91221269370715,101753.47327616224,99941.0877873063,sl_hit,-0.02634097452972623,,,99859.0,2025-11-21 11:45:00+05:30,
5,Moving Average Crossover,BUY,100527.0,2025-11-21 17:30:00+05:30,1.0080615142783498,10.0,101337.39984585968,169.87535546839314,101546.25213281036,100357.1246445316,tp_hit,0.11688402120823262,,,101702.0,2025-11-25 09:00:00+05:30,
6,Moving Average Crossover,SELL,102177.0,2025-11-26 22:00:00+05:30,1.1077064568213029,10.0,113182.12263863027,148.20876255402356,101287.74742467586,102325.20876255403,sl_hit,-0.02573964786595809,,,102440.0,2025-11-27 14:15:00+05:30,
7,Moving Average Crossover,SELL,102215.0,2025-11-27 22:00:00+05:30,1.0787932755191534,10.0,110268.85465719026,70.96389250386868,101789.21664497678,102285.96389250387,sl_hit,-0.02279508878344666,,,102448.0,2025-11-28 09:00:00+05:30,
8,Moving Average Crossover,SELL,104149.0,2025-12-02 10:00:00+05:30,1.0346260292967828,10.0,107755.26632523062,147.01233412033253,103266.925995278,104296.01233412033,sl_hit,-0.014498458938635996,,,104300.0,2025-12-02 10:45:00+05:30,
9,Moving Average Crossover,BUY,104537.0,2025-12-03 10:30:00+05:30,0.9182535729709708,9.039342603885519,95991.47375766638,231.2933685134697,105924.76021108082,104305.70663148654,sl_hit,-0.028621659334839407,,,104206.0,2025-12-03 14:30:00+05:30,
10,Moving Average Crossover,SELL,104268.0,2025-12-04 10:15:00+05:30,0.9893117897577259,10.0,103153.56169445856,142.94747264360606,103410.31516413836,104410.9474726436,sl_hit,-0.020428127517550927,,,104481.0,2025-12-05 10:15:00+05:30,
11,Moving Average Crossover,SELL,104398.0,2025-12-08 09:15:00+05:30,0.9678952430341061,10.0,101046.3275822746,173.94845072111798,103354.30929567329,104571.94845072112,sl_hit,-0.017912220540623386,,,104585.0,2025-12-08 11:00:00+05:30,
12,Moving Average Crossover,BUY,104540.0,2025-12-08 14:00:00+05:30,0.9492669167572301,10.0,99236.36347780083,87.59149931928037,105065.54899591568,104452.40850068071,sl_hit,-0.008513487660225753,,,104451.0,2025-12-08 15:15:00+05:30,
13,Moving Average Crossover,BUY,104254.0,2025-12-09 17:15:00+05:30,0.9437672983471799,10.0,98391.5159218869,92.5543627714295,104809.32617662857,104161.44563722856,sl_hit,-0.010647073493582978,,,104143.0,2025-12-09 17:45:00+05:30,
14,Moving Average Crossover,SELL,104198.0,2025-12-10 16:30:00+05:30,0.9342207549158481,10.0,97343.93422072154,118.67811175266216,103485.93132948402,104316.67811175266,sl_hit,-0.012668189408625886,,,104330.0,2025-12-10 17:45:00+05:30,
