id,strategy,action,entry_price,entry_time,quantity,leverage,position_size,atr,take_profit,stop_loss,status,pnl,broker_order_id,stop_loss_order_id,gtt_id,margin_used,effective_leverage,exit_price,exit_time,broker_exit_order_id
1,Moving Average Crossover,BUY,291.8,2025-12-23 23:30:00+05:30,116.01537938682532,3.385328770507563,33853.28770507563,1.7239093735421767,303.86736561479523,290.0760906264578,tp_hit,0.14849968561513655,,,,10000.0,3.385328770507563,304.6,2025-12-29 09:00:00+05:30,
2,Moving Average Crossover,SELL,298.6,2025-12-31 11:15:00+05:30,161.60333478053053,4.2015471462337555,48254.75576546642,1.421381170351324,288.65033180754074,300.02138117035133,tp_hit,0.15196486664207837,,,,11484.996856151365,4.2015471462337555,287.8,2025-12-31 20:30:00+05:30,
3,Moving Average Crossover,BUY,263.2,2026-01-07 13:00:00+05:30,255.30694735216625,5.07900222725753,67196.78854309015,1.0364240385148171,270.4549682696037,262.16357596148515,sl_hit,-0.02894568138634611,,,,13230.312871781094,5.07900222725753,261.7,2026-01-08 18:00:00+05:30,
4,Moving Average Crossover,SELL,261.1,2026-01-08 19:45:00+05:30,158.1214375920697,3.213542051838867,41285.5073552894,1.6249981844836434,249.7250127086145,262.72499818448364,tp_hit,0.17600019663460678,,,,12847.35245075285,3.213542051838867,246.8,2026-01-09 17:45:00+05:30,
5,Moving Average Crossover,BUY,254.0,2026-01-13 10:00:00+05:30,233.24728188364693,3.921292828543168,59244.80959844632,1.2954911102334872,263.0684377716344,252.70450888976652,sl_hit,-0.03859540185573984,,,,15108.489008319446,3.921292828543168,251.5,2026-01-14 18:30:00+05:30,
6,Moving Average Crossover,SELL,250.4,2026-01-14 19:00:00+05:30,165.79023451778582,2.8580251261424015,41513.87472325357,1.752258912698753,238.13418761110873,252.15225891269876,tp_hit,0.14153159570353754,,,,14525.370803610329,2.8580251261424015,238.0,2026-01-15 21:00:00+05:30,
