id,strategy,action,entry_price,entry_time,quantity,leverage,position_size,atr,take_profit,stop_loss,status,pnl,broker_order_id,stop_loss_order_id,gtt_id,lot_size,margin_used,effective_leverage,exit_price,exit_time,broker_exit_order_id
1,Moving Average Crossover,BUY,291.8,2025-12-23 23:30:00+05:30,1,3.385328770507563,33853.28770507563,1.7239093735421767,303.86736561479523,290.0760906264578,tp_hit,0.3200000000000003,,,,250,10000.0,3.385328770507563,304.6,2025-12-29 09:00:00+05:30,
2,Moving Average Crossover,SELL,298.6,2025-12-31 11:15:00+05:30,1,4.2015471462337555,55460.42233028559,1.421381170351324,288.65033180754074,300.02138117035133,tp_hit,0.2045454545454547,,,,250,13200.000000000004,4.2015471462337555,287.8,2025-12-31 20:30:00+05:30,
3,Moving Average Crossover,BUY,263.2,2026-01-07 13:00:00+05:30,1,5.07900222725753,80756.13541339476,1.0364240385148171,270.4549682696037,262.16357596148515,sl_hit,-0.02358490566037735,,,,250,15900.000000000005,5.07900222725753,261.7,2026-01-08 18:00:00+05:30,
4,Moving Average Crossover,SELL,261.1,2026-01-08 19:45:00+05:30,1,3.213542051838867,49890.24035479843,1.6249981844836434,249.7250127086145,262.72499818448364,tp_hit,0.23027375201288255,,,,250,15525.000000000005,3.213542051838867,246.8,2026-01-09 17:45:00+05:30,
5,Moving Average Crossover,BUY,254.0,2026-01-13 10:00:00+05:30,1,3.921292828543168,74896.69302517454,1.2954911102334872,263.0684377716344,252.70450888976652,sl_hit,-0.03272251308900522,,,,250,19100.000000000007,3.921292828543168,251.5,2026-01-14 18:30:00+05:30,
6,Moving Average Crossover,SELL,250.4,2026-01-14 19:00:00+05:30,1,2.8580251261424015,52802.01420548089,1.752258912698753,238.13418761110873,252.15225891269876,tp_hit,0.16779431664411368,,,,250,18475.000000000007,2.8580251261424015,238.0,2026-01-15 21:00:00+05:30,
7,Moving Average Crossover,BUY,262.8,2026-01-19 09:15:00+05:30,1,1.0,21575.000000000007,7.92173947723222,318.25217634062557,254.8782605227678,open,0.0,,,,250,21575.000000000007,1.0,,,
