id,strategy,action,entry_price,entry_time,quantity,leverage,position_size,atr,take_profit,stop_loss,status,pnl,broker_order_id,stop_loss_order_id,exit_price,exit_time,broker_exit_order_id
1,Moving Average Crossover,SELL,160237.0,2025-11-25 20:30:00+05:30,0.34299502737526366,5.496049420153012,54960.49420153012,583.0988324538718,156738.40700527676,160820.09883245386,sl_hit,-0.02617052058873262,,,161000.0,2025-11-25 22:30:00+05:30,
2,Moving Average Crossover,BUY,162580.0,2025-11-26 09:00:00+05:30,0.28665433275285074,4.7856696068734,46604.26141895847,679.4451491866262,166656.67089511975,161900.55485081338,tp_hit,0.12783960574886935,,,166923.0,2025-11-27 12:15:00+05:30,
3,Moving Average Crossover,SELL,166220.0,2025-11-27 20:30:00+05:30,0.44581730759358135,6.746988098532908,74103.75286820509,492.72356071339016,163263.65863571965,166712.72356071338,sl_hit,-0.02236548214590081,,,166771.0,2025-11-27 23:00:00+05:30,
4,Moving Average Crossover,SELL,179757.0,2025-12-02 12:15:00+05:30,0.2790992044621955,4.672374277529293,50170.03569651087,769.4460645607945,175140.32361263523,180526.4460645608,sl_hit,-0.021651939969970026,,,180590.0,2025-12-02 17:30:00+05:30,
5,Moving Average Crossover,SELL,179667.0,2025-12-02 21:15:00+05:30,0.1814095123019665,3.102617217039315,32593.302846757415,1158.1641397029825,172718.0151617821,180825.16413970297,sl_hit,-0.020031702938022037,,,180827.0,2025-12-02 22:00:00+05:30,
6,Moving Average Crossover,SELL,183247.0,2025-12-03 22:45:00+05:30,0.2541780304929037,4.524417606138903,46577.36155373313,810.0357480324691,178386.78551180518,184057.03574803247,sl_hit,-0.028171596198598003,,,184388.0,2025-12-05 20:45:00+05:30,
7,Moving Average Crossover,SELL,182454.0,2025-12-08 09:45:00+05:30,0.24663894600040515,4.497935845477628,45000.26225355792,811.2788010680285,177586.32719359183,183265.27880106802,sl_hit,-0.025293400952897973,,,183480.0,2025-12-08 11:00:00+05:30,
8,Moving Average Crossover,SELL,182780.0,2025-12-08 18:45:00+05:30,0.4842692456639509,9.076948427406977,88514.73272245695,402.7344684434105,180363.59318933953,183182.7344684434,sl_hit,-0.025823466365311458,,,183300.0,2025-12-09 09:00:00+05:30,
9,Moving Average Crossover,BUY,183158.0,2025-12-09 09:45:00+05:30,0.3964715396336967,7.644068172960959,72616.93425622862,479.2160296211828,186033.29617772708,182678.7839703788,sl_hit,-0.020283127857145342,,,182672.0,2025-12-09 10:30:00+05:30,
10,Moving Average Crossover,BUY,184032.0,2025-12-09 14:30:00+05:30,0.30490202518771525,6.0289226132728215,56111.729499345616,610.4971378960779,187694.98282737646,183421.50286210392,tp_hit,0.13847730767640526,,,188259.0,2025-12-09 21:15:00+05:30,
11,Moving Average Crossover,SELL,189198.0,2025-12-10 20:00:00+05:30,0.2791525763835416,4.984479996462256,52815.1091466133,759.1483971619252,184643.10961702844,189957.14839716192,sl_hit,-0.02060203256500325,,,189980.0,2025-12-10 21:45:00+05:30,
12,Moving Average Crossover,BUY,193342.0,2025-12-11 09:15:00+05:30,0.19971494734383563,3.7208250844441464,38613.28734935187,1039.2426174953255,199577.45570497194,192302.75738250467,tp_hit,0.12064555272201773,,,199611.0,2025-12-12 14:15:00+05:30,
13,Moving Average Crossover,SELL,196623.0,2025-12-12 21:00:00+05:30,0.1609490715172264,2.721178301382705,31646.289288931606,1445.1313234424256,187952.21205934545,198068.13132344242,sl_hit,-0.024772835118348525,,,198413.0,2025-12-15 12:15:00+05:30,
14,Moving Average Crossover,BUY,198302.0,2025-12-15 12:30:00+05:30,0.3392137615685908,5.931014320433596,67266.76734657469,668.6950639009848,202314.1703834059,197633.304936099,sl_hit,-0.03170353894393204,,,197242.0,2025-12-15 22:00:00+05:30,
15,Moving Average Crossover,SELL,197780.0,2025-12-15 22:15:00+05:30,0.22219942342106874,4.001707774981544,43946.60196421898,988.4779755109038,191849.13214693457,198768.4779755109,sl_hit,-0.028022880313223978,,,199165.0,2025-12-16 19:15:00+05:30,
16,Moving Average Crossover,SELL,205597.0,2025-12-18 18:30:00+05:30,0.39854988914081046,7.676504256027046,81940.66155768321,535.6526698687878,202383.08398078728,206132.65266986878,sl_hit,-0.05384085924012024,,,207039.0,2025-12-18 19:00:00+05:30,
17,Moving Average Crossover,BUY,206922.0,2025-12-18 19:30:00+05:30,0.30170251382402064,6.181379903793188,62428.887565494,669.5009956369867,210939.0059738219,206252.49900436302,sl_hit,-0.1083792264281308,,,203294.0,2025-12-18 20:00:00+05:30,
18,Moving Average Crossover,BUY,205944.0,2025-12-19 11:45:00+05:30,0.23987777848937025,5.486038146962623,49401.38921321487,750.7931752681015,210448.75905160862,205193.2068247319,sl_hit,-0.02045836390896212,,,205176.0,2025-12-19 17:30:00+05:30,
19,Moving Average Crossover,SELL,205112.0,2025-12-19 18:00:00+05:30,0.3715127021382189,8.638960671910317,76201.71336097436,474.8534176499359,202262.87949410037,205586.85341764992,sl_hit,-0.058333790956140004,,,206497.0,2025-12-19 20:00:00+05:30,
20,Moving Average Crossover,SELL,213881.0,2025-12-22 22:15:00+05:30,0.23294656337289243,5.998301450989207,49822.84392075761,713.1385501298136,209602.16869922113,214594.1385501298,open,0.0,,,,,
