id,strategy,action,entry_price,entry_time,quantity,leverage,position_size,atr,take_profit,stop_loss,status,pnl,broker_order_id,stop_loss_order_id,exit_price,exit_time,broker_exit_order_id
1,Moving Average Crossover,SELL,100870.0,2025-11-11 22:15:00+05:30,0.8759706653080028,8.835916100961825,88359.16100961824,228.3181479937771,99956.72740802489,101098.31814799378,sl_hit,-0.02724268769107889,,,101181.0,2025-11-12 09:00:00+05:30,
2,Moving Average Crossover,BUY,101249.0,2025-11-12 15:30:00+05:30,0.9607574517367293,10.0,97275.73123089211,120.71632014842436,101731.8652805937,101128.28367985158,tp_hit,0.06291420162174442,,,101886.0,2025-11-12 20:30:00+05:30,
3,Moving Average Crossover,SELL,103084.0,2025-11-13 22:30:00+05:30,0.7968454610584763,7.944428333218122,82142.01750775197,259.5126941204159,102045.94922351834,103343.51269412042,sl_hit,-0.02666536226081128,,,103430.0,2025-11-14 09:00:00+05:30,
4,Moving Average Crossover,BUY,99987.0,2025-11-18 20:30:00+05:30,0.7651465262421427,7.601919325123563,76504.70571937313,263.0572510012129,101039.22900400485,99723.94274899879,tp_hit,0.08925813643468712,,,101161.0,2025-11-19 15:15:00+05:30,
5,Moving Average Crossover,SELL,100423.0,2025-11-20 09:00:00+05:30,0.8715553425145399,7.984219268145935,87524.20216133764,251.55371271089814,99416.7851491564,100674.5537127109,sl_hit,-0.025521388377909893,,,100744.0,2025-11-20 09:30:00+05:30,
6,Moving Average Crossover,BUY,100850.0,2025-11-20 20:30:00+05:30,1.0074478593332714,9.511093788766374,101601.11661376043,212.0681432436608,101698.27257297465,100637.93185675635,sl_hit,-0.03253671152329597,,,100505.0,2025-11-20 21:15:00+05:30,
7,Moving Average Crossover,SELL,100300.0,2025-11-21 09:30:00+05:30,0.9698908959981422,9.412853618849379,97280.05686861365,213.11284348276223,99447.54862606895,100513.11284348276,sl_hit,-0.0328464483210098,,,100650.0,2025-11-21 14:30:00+05:30,
8,Moving Average Crossover,BUY,100501.0,2025-11-21 17:45:00+05:30,0.9945521459598466,10.0,99953.48522111055,158.55864140594073,101135.23456562376,100342.44135859406,tp_hit,0.07203908418821703,,,101225.0,2025-11-21 22:15:00+05:30,
9,Moving Average Crossover,SELL,100678.0,2025-11-24 13:00:00+05:30,1.0643243087651706,10.0,107154.04275785985,129.10499896800167,100161.58000412799,100807.104998968,sl_hit,-0.022249150757861696,,,100902.0,2025-11-24 14:30:00+05:30,
10,Moving Average Crossover,SELL,102177.0,2025-11-26 23:00:00+05:30,1.0253771035186574,10.0,104769.95630622587,112.09652281097219,101728.61390875612,102289.09652281097,sl_hit,-0.011059240337845111,,,102290.0,2025-11-26 23:30:00+05:30,
11,Moving Average Crossover,BUY,102017.0,2025-11-27 09:45:00+05:30,1.0156275932369094,10.0,103611.28017924979,132.6795324376587,102547.71812975063,101884.32046756234,tp_hit,0.053128400168599356,,,102559.0,2025-11-28 09:30:00+05:30,
12,Moving Average Crossover,SELL,104300.0,2025-12-02 10:45:00+05:30,1.0461743215205546,10.0,109115.98173459384,126.78699201848018,103792.85203192609,104426.78699201847,sl_hit,-0.014477468839884948,,,104451.0,2025-12-02 11:30:00+05:30,
13,Moving Average Crossover,BUY,104550.0,2025-12-03 10:45:00+05:30,1.0219442669702141,9.935650969546856,106844.27311173589,210.45425271167375,105391.8170108467,104339.54574728833,sl_hit,-0.020146896274930017,,,104338.0,2025-12-03 12:45:00+05:30,
14,Moving Average Crossover,SELL,104317.0,2025-12-04 10:30:00+05:30,1.0100917076135332,10.0,105369.73666312094,130.42114295779191,103795.31542816883,104447.4211429578,sl_hit,-0.015721311003959085,,,104481.0,2025-12-05 10:15:00+05:30,
15,Moving Average Crossover,SELL,104413.0,2025-12-08 09:30:00+05:30,0.9932976378672652,10.0,103713.18626263476,162.0886572916356,103764.64537083346,104575.08865729164,sl_hit,-0.016473044544261732,,,104585.0,2025-12-08 11:00:00+05:30,
16,Moving Average Crossover,BUY,104569.0,2025-12-08 14:45:00+05:30,0.9754775729470787,10.0,102004.71432550307,72.86119229761748,104860.44476919046,104496.13880770239,sl_hit,-0.011284415075213496,,,104451.0,2025-12-08 15:15:00+05:30,
17,Moving Average Crossover,BUY,104143.0,2025-12-09 17:45:00+05:30,0.9684150714827259,10.0,100853.65078942552,89.80305470387373,104502.21221881549,104053.19694529612,sl_hit,-0.009794225247976341,,,104041.0,2025-12-09 19:15:00+05:30,
18,Moving Average Crossover,SELL,104240.0,2025-12-10 16:45:00+05:30,0.9580378685390746,10.0,99865.86741651314,120.18769685230721,103759.24921259077,104360.18769685231,open,0.0,,,,,
