id,strategy,action,entry_price,entry_time,quantity,leverage,position_size,atr,take_profit,stop_loss,status,pnl,broker_order_id,stop_loss_order_id,exit_price,exit_time,broker_exit_order_id
1,Moving Average Crossover,BUY,5252.0,2025-11-13 17:15:00+05:30,19.017545420982362,9.988014855099937,99880.14855099937,10.51660430264238,5315.099625815854,5241.483395697358,tp_hit,0.14453334519946595,,,5328.0,2025-11-14 15:15:00+05:30,
2,Moving Average Crossover,SELL,5294.0,2025-11-17 09:45:00+05:30,16.662155683417765,7.707023352180338,88209.45218801365,13.73811848773577,5211.571289073585,5307.738118487736,sl_hit,-0.052408923437569366,,,5330.0,2025-11-17 15:30:00+05:30,
3,Moving Average Crossover,BUY,5331.0,2025-11-17 18:00:00+05:30,17.458064917670466,8.581345231761317,93068.94407610125,12.424625407841365,5405.547752447048,5318.575374592158,sl_hit,-0.04668148784863594,,,5302.0,2025-11-18 09:00:00+05:30,
4,Moving Average Crossover,SELL,5292.0,2025-11-18 10:15:00+05:30,18.86242091588696,9.654500925884223,99819.9314868738,10.962762426821817,5226.223425439069,5302.962762426821,sl_hit,-0.020067934653198498,,,5303.0,2025-11-18 14:00:00+05:30,
5,Moving Average Crossover,BUY,5325.0,2025-11-18 18:15:00+05:30,18.300116957608804,9.618117307767482,97448.12279926687,11.072853095063813,5391.437118570383,5313.927146904936,sl_hit,-0.03612438425452576,,,5305.0,2025-11-18 19:30:00+05:30,
6,Moving Average Crossover,SELL,5292.0,2025-11-19 17:15:00+05:30,12.319195080834337,6.675714680568684,65193.18036777531,15.854482263610436,5196.873106418338,5307.85448226361,sl_hit,-0.02144503960122215,,,5309.0,2025-11-20 14:00:00+05:30,
7,Moving Average Crossover,SELL,5234.0,2025-11-20 22:45:00+05:30,7.790616529228906,4.2669339685560335,40776.086913984094,24.53283804516539,5086.802971729007,5258.532838045166,sl_hit,-0.020380846238804137,,,5259.0,2025-11-20 23:15:00+05:30,
8,Moving Average Crossover,BUY,5250.0,2025-11-21 18:30:00+05:30,7.828790913087359,4.39043048899644,41101.152293708634,23.915650245040275,5393.493901470241,5226.0843497549595,sl_hit,-0.020906811852364,,,5225.0,2025-11-21 19:30:00+05:30,
9,Moving Average Crossover,SELL,5198.0,2025-11-24 10:15:00+05:30,13.109816070532457,7.434674385980676,68144.82393462771,13.983127518810239,5114.101234887138,5211.98312751881,sl_hit,-0.0200241326286513,,,5212.0,2025-11-24 11:45:00+05:30,
10,Moving Average Crossover,BUY,5220.0,2025-11-24 21:45:00+05:30,11.271087933415586,6.550131800271423,58835.079012429356,15.938610578137359,5315.631663468824,5204.061389421862,sl_hit,-0.0815629438731116,,,5155.0,2025-11-25 18:00:00+05:30,
11,Moving Average Crossover,BUY,5214.0,2025-11-26 12:30:00+05:30,15.822119970196942,10.0,82496.53352460686,9.854022897328546,5273.124137383971,5204.145977102671,sl_hit,-0.024932873034138856,,,5201.0,2025-11-26 12:45:00+05:30,
12,Moving Average Crossover,SELL,5174.0,2025-11-26 18:00:00+05:30,11.100810966808522,7.140208874748469,57435.59594226729,14.492573230729938,5087.04456061562,5188.49257323073,sl_hit,-0.022080274834939215,,,5190.0,2025-11-26 19:00:00+05:30,
13,Moving Average Crossover,BUY,5203.0,2025-11-26 22:45:00+05:30,10.133504356578202,6.702550011587517,52724.62316727638,15.525434322772492,5296.152605936635,5187.4745656772275,tp_hit,0.12109162042845024,,,5297.0,2025-11-28 11:00:00+05:30,
14,Moving Average Crossover,SELL,5290.0,2025-11-28 18:15:00+05:30,16.670892678445256,10.0,88189.0222689754,7.149636566182118,5247.1021806029075,5297.149636566182,sl_hit,-0.026465028355387523,,,5304.0,2025-11-28 20:00:00+05:30,
15,Moving Average Crossover,BUY,5322.0,2025-11-28 22:45:00+05:30,11.35326566998531,7.037681139508686,60422.079895661824,15.124299878046306,5412.745799268278,5306.875700121954,sl_hit,-0.023802754699578415,,,5304.0,2025-12-01 18:45:00+05:30,
16,Moving Average Crossover,BUY,5346.0,2025-12-02 10:30:00+05:30,15.677424143919888,10.0,83811.50947339572,9.310768076463502,5401.864608458781,5336.689231923537,sl_hit,-0.02618780396558174,,,5332.0,2025-12-02 14:15:00+05:30,
17,Moving Average Crossover,SELL,5335.0,2025-12-02 18:30:00+05:30,15.29834490969952,10.0,81616.67009324694,10.498516878341627,5272.0088987299505,5345.498516878341,sl_hit,-0.02249297094657919,,,5347.0,2025-12-03 14:30:00+05:30,
18,Moving Average Crossover,BUY,5354.0,2025-12-03 14:45:00+05:30,14.90117084499122,10.0,79780.868704083,10.08468234220366,5414.508094053222,5343.915317657797,sl_hit,-0.024280911468061262,,,5341.0,2025-12-03 19:30:00+05:30,
19,Moving Average Crossover,SELL,5364.0,2025-12-04 09:00:00+05:30,10.174693338342827,7.011106037173011,54577.055066870926,15.301437381092157,5272.191375713447,5379.301437381092,sl_hit,-0.028755468459695423,,,5386.0,2025-12-04 22:00:00+05:30,
20,Moving Average Crossover,BUY,5381.0,2025-12-04 22:45:00+05:30,9.95256664939113,7.083468024384397,53554.761140373674,15.193122864326467,5472.158737185959,5365.806877135674,sl_hit,-0.03159324151370108,,,5357.0,2025-12-05 09:00:00+05:30,
21,Moving Average Crossover,SELL,5381.0,2025-12-08 16:00:00+05:30,12.248773916649544,9.002137665968156,65910.6524454912,11.954938259481255,5309.270370443112,5392.954938259481,tp_hit,0.1254711624136056,,,5306.0,2025-12-09 09:00:00+05:30,
22,Moving Average Crossover,BUY,5317.0,2025-12-09 18:15:00+05:30,15.49807192052511,10.0,82403.248401432,10.35997911278504,5379.15987467671,5306.640020887215,sl_hit,-0.020688358096671054,,,5306.0,2025-12-09 18:30:00+05:30,
23,Moving Average Crossover,SELL,5248.0,2025-12-09 22:00:00+05:30,10.809324692829135,7.0295437661880005,56727.3359879673,14.931267731037684,5158.412393613774,5262.931267731038,sl_hit,-0.02143153587252439,,,5264.0,2025-12-10 09:00:00+05:30,
24,Moving Average Crossover,BUY,5255.0,2025-12-10 15:15:00+05:30,11.089729981997491,7.379674843591095,58276.531055396816,14.24181989417521,5340.450919365051,5240.758180105825,sl_hit,-0.037916502526538456,,,5228.0,2025-12-10 19:30:00+05:30,
25,Moving Average Crossover,SELL,5221.0,2025-12-10 20:45:00+05:30,11.217524980349115,7.708706447580474,58566.69792240273,13.545722711074855,5139.725663733551,5234.545722711075,sl_hit,-0.025100174221196717,,,5238.0,2025-12-10 22:15:00+05:30,
