id,strategy,action,entry_price,entry_time,quantity,leverage,position_size,atr,take_profit,stop_loss,status,pnl,broker_order_id,stop_loss_order_id,gtt_id,lot_size,margin_used,effective_leverage,exit_price,exit_time,broker_exit_order_id
1,Moving Average Crossover,SELL,331.7,2026-01-28 15:15:00+05:30,1,2.8789997949774486,28789.997949774486,2.3042724808710746,315.57009263390245,334.00427248087107,sl_hit,-0.07000000000000028,,,,250,10000.0,2.8789997949774486,334.5,2026-01-28 16:30:00+05:30,
2,Moving Average Crossover,BUY,340.0,2026-01-28 17:30:00+05:30,1,2.4923545268294656,23178.89709951402,2.728343791703786,359.0984065419265,337.27165620829624,tp_hit,0.5215053763440857,,,,250,9299.999999999996,2.4923545268294656,359.4,2026-01-30 18:45:00+05:30,
3,Moving Average Crossover,SELL,344.2,2026-02-02 10:00:00+05:30,1,1.0,14149.99999999999,7.121970881320712,294.34620383075503,351.3219708813207,tp_hit,0.9028268551236749,,,,250,14149.99999999999,1.0,293.1,2026-02-02 23:30:00+05:30,
4,Moving Average Crossover,BUY,316.0,2026-02-04 23:00:00+05:30,1,1.8029845615976254,48545.35932101603,3.5052990106581086,340.5370930746068,312.4947009893419,sl_hit,-0.03806870937790181,,,,250,26924.99999999998,1.8029845615976254,311.9,2026-02-05 09:15:00+05:30,
5,Moving Average Crossover,SELL,305.0,2026-02-05 21:45:00+05:30,1,1.3006316381893595,33686.35942910438,4.690028922018195,272.16979754587265,309.6900289220182,sl_hit,-0.09073359073359061,,,,250,25899.999999999975,1.3006316381893595,314.4,2026-02-05 22:00:00+05:30,
6,Moving Average Crossover,SELL,300.8,2026-02-09 09:15:00+05:30,1,1.2549701892237957,29554.54795622036,4.793739366606726,267.24382443375293,305.5937393666067,open,0.0,,,,250,23549.999999999978,1.2549701892237957,,,
