id,strategy,action,entry_price,entry_time,quantity,leverage,position_size,atr,take_profit,stop_loss,status,pnl,broker_order_id,stop_loss_order_id,exit_price,exit_time,broker_exit_order_id
1,Moving Average Crossover,SELL,156594.0,2025-11-11 20:45:00+05:30,0.3803643299484953,5.956277188395467,59562.77188395467,525.8116606966846,153439.1300358199,157119.8116606967,sl_hit,-0.02700586742634317,,,157304.0,2025-11-11 21:30:00+05:30,
2,Moving Average Crossover,BUY,158179.0,2025-11-12 10:00:00+05:30,0.4442185624441311,7.221631214053697,70266.04798885022,438.0700019468589,160807.42001168116,157740.92999805315,tp_hit,0.1416212014616009,,,161281.0,2025-11-12 20:00:00+05:30,
3,Moving Average Crossover,SELL,167720.0,2025-11-13 18:00:00+05:30,0.3940984589869907,5.950553215634673,66098.19354129808,563.7122933690506,164337.7262397857,168283.71229336906,tp_hit,0.1255959836832026,,,164180.0,2025-11-14 12:15:00+05:30,
4,Moving Average Crossover,BUY,159500.0,2025-11-17 14:45:00+05:30,0.35666760491181954,4.549980873433643,56888.48298343522,701.1018482793459,163706.61108967607,158798.89815172064,sl_hit,-0.021480473966743154,,,158747.0,2025-11-17 16:45:00+05:30,
5,Moving Average Crossover,BUY,157600.0,2025-11-18 16:00:00+05:30,0.5349147983770846,6.890592194970056,84302.57222422853,457.4352843433216,160344.61170605992,157142.56471565668,sl_hit,-0.03174219500982399,,,156874.0,2025-11-18 17:15:00+05:30,
6,Moving Average Crossover,SELL,158669.0,2025-11-19 22:00:00+05:30,0.2976775165839907,3.9871523822869572,47232.193878865226,795.9013590997512,153893.5918454015,159464.90135909975,sl_hit,-0.024651296012601735,,,159650.0,2025-11-20 09:15:00+05:30,
7,Moving Average Crossover,BUY,159244.0,2025-11-20 19:00:00+05:30,0.35079206700405946,4.834790339358148,55861.53191799445,658.7421121600933,163196.45267296056,158585.2578878399,sl_hit,-0.020979378340763105,,,158553.0,2025-11-20 21:45:00+05:30,
8,Moving Average Crossover,SELL,157884.0,2025-11-20 22:30:00+05:30,0.3579194334845012,4.995700164124122,56509.751836266994,632.0795676803043,154091.52259391817,158516.0795676803,sl_hit,-0.054265319991087566,,,159599.0,2025-11-21 22:15:00+05:30,
9,Moving Average Crossover,SELL,160709.0,2025-11-25 18:15:00+05:30,0.5999937141154718,9.013439518873,96424.38980178336,356.59860958404556,158569.40834249574,161065.59860958403,sl_hit,-0.021424648875977607,,,161091.0,2025-11-25 18:30:00+05:30,
10,Moving Average Crossover,BUY,162603.0,2025-11-26 09:00:00+05:30,0.2869075679192989,4.456356593495333,46652.03126638176,729.7575792625819,166981.5454755755,161873.24242073743,tp_hit,0.1322905067975497,,,167430.0,2025-11-27 12:30:00+05:30,
11,Moving Average Crossover,SELL,166318.0,2025-11-27 19:30:00+05:30,0.48342126573393074,6.7829172097869295,80401.6580743359,490.40256531518105,163375.5846081089,166808.4025653152,sl_hit,-0.07185933046119222,,,168080.0,2025-11-28 09:00:00+05:30,
12,Moving Average Crossover,BUY,167750.0,2025-11-28 09:15:00+05:30,0.33630451424672847,5.1278219120940385,56415.082264888704,654.2738920178149,171675.64335210688,167095.7261079822,tp_hit,0.13031239827872956,,,172013.0,2025-11-28 20:15:00+05:30,
13,Moving Average Crossover,SELL,179740.0,2025-12-02 11:00:00+05:30,0.329895200104726,4.768260247321513,59295.36326682345,753.9018034972642,175216.58917901642,180493.90180349725,sl_hit,-0.023769673871147635,,,180636.0,2025-12-02 11:30:00+05:30,
14,Moving Average Crossover,BUY,180550.0,2025-12-02 18:30:00+05:30,0.40437530545448375,6.01407778463884,73009.96139980704,600.4245587283918,184152.54735237034,179949.57544127162,sl_hit,-0.023683241788303597,,,179839.0,2025-12-02 20:45:00+05:30,
15,Moving Average Crossover,SELL,183066.0,2025-12-03 23:30:00+05:30,0.33548331305849616,5.181730164714909,61415.58818836666,706.582528154752,178826.50483107148,183772.58252815474,tp_hit,0.1207502260533021,,,178800.0,2025-12-04 14:15:00+05:30,
16,Moving Average Crossover,BUY,181050.0,2025-12-05 10:00:00+05:30,0.41616666726715484,5.672221278436183,75346.97510871838,638.374249214463,184880.24549528677,180411.62575078555,tp_hit,0.1317409029319202,,,185255.0,2025-12-05 21:00:00+05:30,
17,Moving Average Crossover,SELL,182772.0,2025-12-08 10:30:00+05:30,0.47943910385557353,5.828857630112903,87628.04388989089,627.1280295328118,179009.23182280312,183399.12802953282,sl_hit,-0.02254723012545588,,,183479.0,2025-12-08 11:00:00+05:30,
18,Moving Average Crossover,BUY,183820.0,2025-12-08 12:00:00+05:30,0.6115045279061484,7.649569380368336,112406.7623197082,480.60221656855896,186703.61329941134,183339.39778343143,sl_hit,-0.024427685922512307,,,183233.0,2025-12-08 13:15:00+05:30,
19,Moving Average Crossover,SELL,182850.0,2025-12-08 19:15:00+05:30,0.5609098141927161,7.1543978251715,102562.35952513815,511.1541305591763,179783.07521664494,183361.15413055918,sl_hit,-0.048595909755881884,,,184092.0,2025-12-09 14:30:00+05:30,
20,Moving Average Crossover,BUY,184262.0,2025-12-09 14:45:00+05:30,0.44037054154113486,5.94941286133266,81143.5567254526,619.4291917361593,187978.57515041696,183642.57080826384,sl_hit,-0.025216764415347752,,,183481.0,2025-12-09 15:30:00+05:30,
21,Moving Average Crossover,SELL,191199.0,2025-12-10 18:45:00+05:30,0.5930263894916523,8.528480341246384,113386.05264441443,448.37765310966864,188508.734081342,191647.37765310967,open,0.0,,,,,
