id,strategy,action,entry_price,entry_time,quantity,leverage,position_size,atr,take_profit,stop_loss,status,pnl,broker_order_id,stop_loss_order_id,gtt_id,lot_size,margin_used,effective_leverage,exit_price,exit_time,broker_exit_order_id
1,Moving Average Crossover,SELL,301.9,2025-12-31 09:45:00+05:30,1,3.4206773673713062,34206.77367371306,1.7651474697948588,291.3091151812308,303.6651474697948,tp_hit,0.2924999999999997,,,,250,10000.0,3.4206773673713062,290.2,2025-12-31 19:15:00+05:30,
2,Moving Average Crossover,BUY,263.6,2026-01-07 12:00:00+05:30,1,4.020316685148921,51962.59315554979,1.31133948215443,271.4680368929266,262.2886605178456,sl_hit,-0.036750483558994865,,,,250,12924.999999999996,4.020316685148921,261.7,2026-01-08 18:00:00+05:30,
3,Moving Average Crossover,SELL,259.7,2026-01-08 18:30:00+05:30,1,3.129060775861527,38956.80665947597,1.6599230158992138,249.7404619046047,261.3599230158992,tp_hit,0.2590361445783131,,,,250,12449.999999999987,3.129060775861527,246.8,2026-01-09 17:45:00+05:30,
4,Moving Average Crossover,BUY,252.4,2026-01-12 23:30:00+05:30,1,2.946843220312641,46191.767478400594,1.7130195339894736,262.67811720393684,250.68698046601054,tp_hit,0.16586921850079772,,,,250,15674.999999999982,2.946843220312641,262.8,2026-01-13 18:30:00+05:30,
5,Moving Average Crossover,SELL,251.3,2026-01-14 18:45:00+05:30,1,2.8304595914656376,51726.649034034475,1.775683360806254,240.64589983516248,253.07568336080627,tp_hit,0.18194254445964464,,,,250,18274.99999999998,2.8304595914656376,238.0,2026-01-15 21:00:00+05:30,
6,Moving Average Crossover,BUY,262.8,2026-01-19 09:15:00+05:30,1,1.0,21599.999999999985,7.92173947723222,310.33043686339334,254.8782605227678,tp_hit,0.5810185185185187,,,,250,21599.999999999985,1.0,313.0,2026-01-21 12:00:00+05:30,
7,Moving Average Crossover,SELL,321.1,2026-01-23 10:30:00+05:30,1,1.7093320074625369,58373.68805484561,3.757023195004292,298.5578608299743,324.85702319500433,open,0.0,,,,250,34149.999999999985,1.7093320074625369,,,
