id,strategy,action,entry_price,entry_time,quantity,leverage,position_size,atr,take_profit,stop_loss,status,pnl,broker_order_id,stop_loss_order_id,exit_price,exit_time,broker_exit_order_id
1,Moving Average Crossover,SELL,379.6,2025-11-06 09:30:00+05:30,94.88474820381276,3.601825041816733,36018.25041816733,2.1078203166055656,369.0608984169722,381.7078203166056,sl_hit,-0.020874644604838698,,,381.8,2025-11-06 11:30:00+05:30,
2,Moving Average Crossover,SELL,382.5,2025-11-06 11:45:00+05:30,106.2734886319314,4.151624628830916,40649.60940171376,1.8426521383640158,373.2867393081799,384.34265213836403,sl_hit,-0.06295273946985454,,,388.3,2025-11-07 09:00:00+05:30,
3,Moving Average Crossover,BUY,388.5,2025-11-07 09:30:00+05:30,59.48747401176681,2.518933827356702,23110.883653571404,3.084638395663462,403.92319197831733,385.4153616043365,sl_hit,-0.021396349112682487,,,385.2,2025-11-07 17:00:00+05:30,
4,Moving Average Crossover,SELL,384.5,2025-11-07 19:45:00+05:30,75.32434243898388,3.2257081318471825,28962.209667789302,2.3839726614064016,372.580136692968,386.8839726614064,sl_hit,-0.030201688620676022,,,388.1,2025-11-07 20:30:00+05:30,
5,Moving Average Crossover,BUY,397.2,2025-11-10 10:30:00+05:30,89.62389336533653,4.088321099996895,35598.61044471167,1.9430959080014611,406.9154795400073,395.25690409199854,sl_hit,-0.021614990709953024,,,395.1,2025-11-10 17:30:00+05:30,
6,Moving Average Crossover,SELL,381.9,2025-11-10 20:00:00+05:30,66.66124180211528,2.9883070569854504,25457.928244227824,2.555962240274289,369.12018879862853,384.4559622402743,sl_hit,-0.04616656621161106,,,387.8,2025-11-11 09:00:00+05:30,
7,Moving Average Crossover,BUY,395.8,2025-11-11 20:30:00+05:30,60.51197076510928,2.94745177668305,23950.638028830253,2.6857097587219445,409.2285487936097,393.11429024127807,tp_hit,0.10946826962415564,,,410.5,2025-11-13 21:15:00+05:30,
8,Moving Average Crossover,SELL,404.3,2025-11-14 15:15:00+05:30,141.5857558057664,6.349478249551094,57243.12107227136,1.2734904636568647,397.9325476817157,405.57349046365687,tp_hit,0.11307505168629188,,,397.1,2025-11-14 19:00:00+05:30,
9,Moving Average Crossover,BUY,398.7,2025-11-17 14:15:00+05:30,147.93961463360475,5.877883920109372,58983.524354418216,1.3566106626773302,405.4830533133866,397.34338933732266,sl_hit,-0.026536721986949927,,,396.9,2025-11-17 16:45:00+05:30,
10,Moving Average Crossover,SELL,393.9,2025-11-17 19:30:00+05:30,83.94068971805687,3.3847705004464905,33064.2376799426,2.327484241239044,382.2625787938048,396.22748424123904,sl_hit,-0.0369497668238638,,,398.2,2025-11-17 20:00:00+05:30,
11,Moving Average Crossover,BUY,388.0,2025-11-19 12:30:00+05:30,128.41557287916996,5.29628310398702,49825.24227711795,1.4651784747228305,395.3258923736141,386.53482152527715,tp_hit,0.11875686341414178,,,396.7,2025-11-19 18:15:00+05:30,
