Date,Open,High,Low,Close,Volume,Returns,Avg_Daily_Return,Volatility,Key_Point,fetch_timestamp
2025-09-25 01:30:00+05:30,4161.5,4163.85,4157.11,4159.41,2201.1154,,,,False,2025-10-02 01:18:52.870933
2025-09-25 01:45:00+05:30,4159.41,4164.56,4157.01,4159.88,1874.2863,0.00011299679521870054,,,False,2025-10-02 01:18:52.870933
2025-09-25 02:00:00+05:30,4159.92,4164.09,4149.5,4164.08,4014.2999,0.0010096445089762263,,,False,2025-10-02 01:18:52.870933
2025-09-25 02:15:00+05:30,4164.08,4169.45,4163.0,4165.69,2096.433,0.00038664002612809334,,,False,2025-10-02 01:18:52.870933
2025-09-25 02:30:00+05:30,4165.69,4172.23,4164.03,4171.87,1609.0365,0.0014835477435912736,,,False,2025-10-02 01:18:52.870933
2025-09-25 02:45:00+05:30,4171.87,4172.08,4167.86,4171.45,1408.3677,-0.0001006742779616765,,,False,2025-10-02 01:18:52.870933
2025-09-25 03:00:00+05:30,4171.45,4171.46,4163.01,4166.85,3441.0583,-0.0011027340612974612,,,False,2025-10-02 01:18:52.870933
2025-09-25 03:15:00+05:30,4166.85,4168.4,4131.2,4145.54,4404.292,-0.005114174976301178,,,False,2025-10-02 01:18:52.870933
2025-09-25 03:30:00+05:30,4145.54,4162.72,4144.35,4161.71,3461.3053,0.00390057748809558,,,False,2025-10-02 01:18:52.870933
2025-09-25 03:45:00+05:30,4161.72,4164.26,4151.97,4155.15,1965.8403,-0.0015762751369029493,,,False,2025-10-02 01:18:52.870933
2025-09-25 04:00:00+05:30,4155.15,4163.12,4153.44,4158.57,2494.1001,0.0008230749792426106,,,False,2025-10-02 01:18:52.870933
2025-09-25 04:15:00+05:30,4158.58,4160.44,4149.99,4154.62,1365.0333,-0.0009498457402423721,,,False,2025-10-02 01:18:52.870933
2025-09-25 04:30:00+05:30,4154.62,4162.51,4154.61,4160.43,1925.9091,0.0013984431789189067,,,False,2025-10-02 01:18:52.870933
2025-09-25 04:45:00+05:30,4160.43,4161.13,4152.68,4156.0,2249.9631,-0.0010647937833350163,,,False,2025-10-02 01:18:52.870933
2025-09-25 05:00:00+05:30,4156.01,4157.15,4148.44,4149.31,1662.9813,-0.0016097208854667366,,,False,2025-10-02 01:18:52.870933
2025-09-25 05:15:00+05:30,4149.3,4154.55,4144.92,4152.81,2046.3716,0.0008435137408389082,,,False,2025-10-02 01:18:52.870933
2025-09-25 05:30:00+05:30,4152.81,4161.04,4150.5,4159.4,2120.8821,0.0015868773192126984,,,False,2025-10-02 01:18:52.870933
2025-09-25 05:45:00+05:30,4159.41,4159.61,4136.15,4139.32,2997.9771,-0.004827619368178104,,,False,2025-10-02 01:18:52.870933
2025-09-25 06:00:00+05:30,4139.31,4150.95,4133.05,4141.87,2698.4972,0.0006160432148276662,,,False,2025-10-02 01:18:52.870933
2025-09-25 06:15:00+05:30,4141.88,4143.89,4122.78,4129.23,6048.4001,-0.003051761643895201,,,False,2025-10-02 01:18:52.870933
2025-09-25 06:30:00+05:30,4129.22,4136.48,4118.0,4125.67,10542.4085,-0.0008621462112790024,-0.0004049193544904517,0.002169348684720236,True,2025-10-02 01:18:52.870933
2025-09-25 06:45:00+05:30,4125.65,4128.6,4100.0,4109.82,10611.0757,-0.003841800240930615,-0.0006026592062979175,0.0022961901249867003,True,2025-10-02 01:18:52.870933
2025-09-25 07:00:00+05:30,4109.82,4109.82,4082.0,4085.55,14078.9725,-0.00590536811831166,-0.0009484098376623118,0.002547502608491283,True,2025-10-02 01:18:52.870933
2025-09-25 07:15:00+05:30,4085.55,4103.31,4083.0,4102.17,8721.5192,0.004067995741087405,-0.0007643420519143462,0.0027721354970095687,True,2025-10-02 01:18:52.870933
2025-09-25 07:30:00+05:30,4102.18,4117.45,4088.76,4091.88,6980.7181,-0.0025084284659094847,-0.0009639408623893841,0.0027453501765493595,True,2025-10-02 01:18:52.870933
2025-09-25 07:45:00+05:30,4091.89,4092.23,4063.29,4083.0,14550.9558,-0.0021701516173494584,-0.0010674147293587733,0.0027500964826365857,True,2025-10-02 01:18:52.870933
2025-09-25 08:00:00+05:30,4083.0,4137.21,4082.14,4101.64,15305.9616,0.004565270634337537,-0.0007840144945770233,0.0030246110293817366,True,2025-10-02 01:18:52.870933
2025-09-25 08:15:00+05:30,4101.63,4112.0,4092.91,4102.22,3350.4438,0.00014140685189345525,-0.0005212354031672916,0.0028519819844735356,False,2025-10-02 01:18:52.870933
2025-09-25 08:30:00+05:30,4102.22,4103.11,4085.21,4088.99,2997.2232,-0.0032250830038370593,-0.0008775184277639237,0.0027121736697756807,True,2025-10-02 01:18:52.870933
2025-09-25 08:45:00+05:30,4089.0,4092.05,4033.33,4037.79,20072.8778,-0.01252142949725965,-0.0014247761457817586,0.003761749440036068,True,2025-10-02 01:18:52.870933
2025-09-25 09:00:00+05:30,4037.79,4057.83,4022.0,4048.8,16483.8433,0.0027267391320500156,-0.0013295929381413885,0.003844787761605826,True,2025-10-02 01:18:52.870933
2025-09-25 09:15:00+05:30,4048.8,4065.91,4038.0,4062.78,9277.3453,0.0034528749259039593,-0.0011094569048340718,0.0039909374916124105,True,2025-10-02 01:18:52.870933
2025-09-25 09:30:00+05:30,4062.77,4071.08,4042.32,4048.41,7897.8232,-0.0035369869892045713,-0.0013562284132402457,0.003980276868909922,True,2025-10-02 01:18:52.870933
2025-09-25 09:45:00+05:30,4048.4,4048.53,4006.0,4035.34,20024.7685,-0.003228427950726309,-0.0014644101216098105,0.004001286677495443,True,2025-10-02 01:18:52.870933
2025-09-25 10:00:00+05:30,4035.34,4041.5,4010.0,4039.28,9827.6753,0.0009763737380246162,-0.0013351053904352428,0.004037961463254399,False,2025-10-02 01:18:52.870933
2025-09-25 10:15:00+05:30,4039.29,4043.51,3966.0,4002.88,31554.7695,-0.009011507001247754,-0.0018278564275395759,0.004347547472431154,True,2025-10-02 01:18:52.870933
2025-09-25 10:30:00+05:30,4002.87,4021.1,3978.95,4014.48,16562.8756,0.0028979135022784153,-0.00176230461838629,0.00441116266777882,False,2025-10-02 01:18:52.870933
2025-09-25 10:45:00+05:30,4014.49,4040.85,4013.68,4033.79,8357.8019,0.004810087483310355,-0.0012804192758118671,0.0045817985396790556,True,2025-10-02 01:18:52.870933
2025-09-25 11:00:00+05:30,4033.78,4034.41,4022.87,4029.11,4097.5577,-0.0011601992171134112,-0.001369231397408921,0.004560267826455838,False,2025-10-02 01:18:52.870933
2025-09-25 11:15:00+05:30,4029.11,4032.38,4017.21,4025.69,3725.2446,-0.000848822692852802,-0.001259084449856801,0.004544065421366366,False,2025-10-02 01:18:52.870933
2025-09-25 11:30:00+05:30,4025.69,4028.69,4005.37,4006.1,7496.7964,-0.004866246531650464,-0.0014592894658753742,0.004613335919802144,True,2025-10-02 01:18:52.870933
2025-09-25 11:45:00+05:30,4006.09,4020.86,3996.92,4005.44,8869.7394,-0.00016474875814376233,-0.0012754368917360314,0.004586581920410907,False,2025-10-02 01:18:52.870933
2025-09-25 12:00:00+05:30,4005.45,4017.5,4001.0,4001.6,5125.1285,-0.0009586961732044319,-0.0010281032944806701,0.004455266096923328,False,2025-10-02 01:18:52.870933
2025-09-25 12:15:00+05:30,4001.61,4010.66,3993.93,3997.75,8082.2561,-0.0009621151539384032,-0.0012796088392319604,0.004291408504927121,False,2025-10-02 01:18:52.870933
2025-09-25 12:30:00+05:30,3997.76,4010.48,3985.78,4000.1,10040.3943,0.0005878306547433265,-0.00112479588319932,0.004300584683191316,False,2025-10-02 01:18:52.870933
2025-09-25 12:45:00+05:30,4000.09,4018.46,3998.51,4012.59,8433.8664,0.0031224219394516695,-0.0008601672053592635,0.004394680202772147,True,2025-10-02 01:18:52.870933
2025-09-25 13:00:00+05:30,4012.59,4021.74,4010.0,4017.96,5942.8454,0.0013382877393404158,-0.0010215163501091195,0.00424157508647152,False,2025-10-02 01:18:52.870933
2025-09-25 13:15:00+05:30,4017.97,4019.74,4006.24,4009.18,5857.749,-0.002185188503618818,-0.0011378461178847333,0.00423990637482918,False,2025-10-02 01:18:52.870933
2025-09-25 13:30:00+05:30,4009.17,4031.7,4008.8,4031.37,9441.8953,0.005534797639417555,-0.0006998520857220026,0.004459703534686483,True,2025-10-02 01:18:52.870933
2025-09-25 13:45:00+05:30,4031.37,4035.28,4022.26,4032.51,7052.0164,0.00028278227996936245,-5.964149686055187e-05,0.0034861277157996343,True,2025-10-02 01:18:52.870933
