id,strategy,action,entry_price,entry_time,quantity,leverage,position_size,atr,take_profit,stop_loss,status,pnl,broker_order_id,stop_loss_order_id,exit_price,exit_time,broker_exit_order_id
1,Moving Average Crossover,SELL,120100.1,2025-10-03 07:00:00+05:30,0.08326387738228361,1.0,10000.0,240.92453271845042,119136.4018691262,120341.02453271845,sl_hit,-0.002025976664465662,,,120343.42,2025-10-03 09:00:00+05:30,
2,Moving Average Crossover,BUY,120468.26,2025-10-03 15:45:00+05:30,0.08284124161298041,1.0,9979.740233355344,192.02617218159006,121236.36468872636,120276.2338278184,sl_hit,-0.0016456616871531142,,,120270.01,2025-10-03 16:45:00+05:30,
3,Moving Average Crossover,SELL,122055.15,2025-10-04 06:00:00+05:30,0.08162963182795295,1.0,9963.31695720557,200.11179316806695,121254.70282732772,122255.26179316806,sl_hit,-0.0018567835933183047,,,122281.78,2025-10-04 09:30:00+05:30,
4,Moving Average Crossover,BUY,122687.13,2025-10-04 10:45:00+05:30,0.08105835741486822,1.0,9944.817233744401,165.68475124844036,123349.86900499377,122521.44524875157,sl_hit,-0.001748349643520066,,,122472.63,2025-10-04 11:00:00+05:30,
5,Moving Average Crossover,SELL,122032.28,2025-10-04 16:30:00+05:30,0.08135085418447408,1.0,9927.430216078912,137.691079927857,121481.51568028858,122169.97107992785,sl_hit,-0.0029437293148992703,,,122391.51,2025-10-04 18:30:00+05:30,
6,Moving Average Crossover,BUY,122327.33,2025-10-05 02:45:00+05:30,0.08091574097734516,1.0,9898.206548730224,167.61712651056223,122997.79850604225,122159.71287348944,sl_hit,-0.0013866893031999035,,,122157.7,2025-10-05 06:15:00+05:30,
7,Moving Average Crossover,SELL,123012.29,2025-10-05 15:45:00+05:30,0.08035360378697314,1.0,9884.480811588237,422.89904313816044,121320.69382744735,123435.18904313815,sl_hit,-0.0036772748479034566,,,123464.64,2025-10-05 17:15:00+05:30,
8,Moving Average Crossover,BUY,123465.28,2025-10-06 04:45:00+05:30,0.07976439091957836,1.0,9848.1328589152,230.93152671325026,124389.006106853,123234.34847328675,tp_hit,0.007771577564154102,,,124424.8,2025-10-06 17:30:00+05:30,
9,Moving Average Crossover,SELL,124890.94,2025-10-07 04:00:00+05:30,0.07946668018745277,1.0,9924.668387290354,309.9340098668768,123651.2039605325,125200.87400986688,tp_hit,0.010731042620065204,,,123550.73,2025-10-07 13:30:00+05:30,
10,Moving Average Crossover,BUY,124388.67,2025-10-07 16:45:00+05:30,0.08064376302716622,1.0,10031.17042674438,198.1275871463719,125181.18034858549,124190.54241285363,sl_hit,-0.004795211653923152,,,123792.2,2025-10-07 19:00:00+05:30,
11,Moving Average Crossover,SELL,122815.93,2025-10-07 20:00:00+05:30,0.0812848043524286,1.0,9983.068841411567,508.4918157712724,120781.96273691491,123324.42181577126,tp_hit,0.016841626326487114,,,120747.51,2025-10-07 23:45:00+05:30,
12,Moving Average Crossover,BUY,121801.41,2025-10-08 04:30:00+05:30,0.08334222039326324,1.0,10151.199956430217,293.4289696584334,122975.12587863374,121507.98103034157,sl_hit,-0.0027553047210209292,,,121465.81,2025-10-08 05:00:00+05:30,
