id,strategy,action,entry_price,entry_time,quantity,leverage,position_size,atr,take_profit,stop_loss,status,pnl,broker_order_id,stop_loss_order_id,exit_price,exit_time,broker_exit_order_id
1,Moving Average Crossover,BUY,3889.96,2025-10-19 00:00:00+05:30,16.439118238830996,6.394751238432303,63947.512384323025,12.166102651879351,3908.209153977819,3877.7938973481205,sl_hit,-0.03687294220969766,,,3867.53,2025-10-19 06:00:00+05:30,
2,Moving Average Crossover,SELL,3860.03,2025-10-19 06:30:00+05:30,18.893737662221312,7.572250576744047,72930.39418830414,10.19519880088214,3844.737201798677,3870.2251988008825,sl_hit,-0.022108445789256886,,,3871.3,2025-10-19 06:45:00+05:30,
3,Moving Average Crossover,BUY,3900.95,2025-10-19 09:45:00+05:30,17.094475801944267,7.080303795217697,66684.69537959449,11.019159948009147,3917.4787399220136,3889.930840051991,sl_hit,-0.021943596530122088,,,3888.86,2025-10-19 11:45:00+05:30,
4,Moving Average Crossover,SELL,3876.03,2025-10-19 13:45:00+05:30,7.059572496398314,2.9704849215646925,27363.114783214758,26.096951187069585,3836.884573219396,3902.1269511870696,sl_hit,-0.028187200670569793,,,3912.81,2025-10-19 15:15:00+05:30,
5,Moving Average Crossover,BUY,3934.66,2025-10-19 15:45:00+05:30,6.0290859831846095,2.649951302671599,23722.403454597155,29.69609287561773,3979.2041393134264,3904.9639071243823,tp_hit,0.03829460005944795,,,3991.52,2025-10-19 19:45:00+05:30,
6,Moving Average Crossover,SELL,3941.76,2025-10-20 06:15:00+05:30,8.758575705980487,3.7143453106239486,34524.20337480565,21.22452098745687,3909.923218518815,3962.984520987457,sl_hit,-0.035374178783290425,,,3979.3,2025-10-20 09:00:00+05:30,
7,Moving Average Crossover,BUY,4041.01,2025-10-20 10:00:00+05:30,8.038780920250067,3.6230960302958692,32484.794086539725,22.30694392977491,4074.4704158946624,4018.703056070225,tp_hit,0.036490879367544554,,,4081.71,2025-10-20 12:00:00+05:30,
8,Moving Average Crossover,SELL,4030.51,2025-10-20 20:00:00+05:30,10.251889730455815,4.446293953128407,41320.34407749947,18.1297504955296,4003.315374256706,4048.63975049553,tp_hit,0.06130255351688653,,,3974.94,2025-10-20 21:30:00+05:30,
9,Moving Average Crossover,BUY,3926.89,2025-10-21 19:30:00+05:30,7.367525186492288,2.9333602201021165,28931.4609795847,26.774004590975853,3967.0510068864637,3900.115995409024,tp_hit,0.07047881065337568,,,4021.24,2025-10-21 20:15:00+05:30,
10,Moving Average Crossover,SELL,3935.34,2025-10-22 03:30:00+05:30,7.708805213580765,2.8733351765093973,30336.76950921293,27.392140201205166,3894.2517896981926,3962.7321402012053,tp_hit,0.046984280547139705,,,3870.99,2025-10-22 05:00:00+05:30,
11,Moving Average Crossover,BUY,3824.82,2025-10-23 07:00:00+05:30,11.49773050382777,3.978321924210311,43976.749585650534,19.228308180511156,3853.662462270767,3805.591691819489,tp_hit,0.030382288161582328,,,3854.03,2025-10-23 11:30:00+05:30,
12,Moving Average Crossover,SELL,3845.69,2025-10-23 19:00:00+05:30,12.95716924494795,4.374846466937303,49829.256193603884,17.580914114648923,3819.3186288280267,3863.270914114649,tp_hit,0.034799100661679114,,,3815.1,2025-10-23 19:30:00+05:30,
13,Moving Average Crossover,BUY,3918.26,2025-10-23 22:15:00+05:30,9.325472220238556,3.1001767332149024,36539.624781671926,25.27765567698291,3956.1764835154745,3892.9823443230175,sl_hit,-0.02418736958098239,,,3887.69,2025-10-23 22:30:00+05:30,
14,Moving Average Crossover,SELL,3851.35,2025-10-24 01:45:00+05:30,11.36148259666736,3.804555549959467,43757.04599867483,20.245991677219862,3820.98101248417,3871.59599167722,sl_hit,-0.02169318287798046,,,3873.31,2025-10-24 06:30:00+05:30,
15,Moving Average Crossover,BUY,3876.41,2025-10-24 07:00:00+05:30,16.41164497893267,5.6540894271178175,63618.26471278439,13.711880754514373,3896.9778211317716,3862.6981192454855,tp_hit,0.03319748823297916,,,3899.17,2025-10-24 09:30:00+05:30,
16,Moving Average Crossover,SELL,3902.27,2025-10-24 20:15:00+05:30,8.93344735784613,2.9987061497954994,34860.72362110222,26.026358069570243,3863.2304628956445,3928.29635806957,sl_hit,-0.024982365886997142,,,3934.78,2025-10-25 00:45:00+05:30,
17,Moving Average Crossover,BUY,3935.3,2025-10-25 02:45:00+05:30,16.38474339945022,5.688562474268153,64478.88069985645,13.835832928973101,3956.05374939346,3921.464167071027,sl_hit,-0.022261037812550524,,,3919.9,2025-10-25 05:45:00+05:30,
18,Moving Average Crossover,SELL,3927.55,2025-10-25 11:00:00+05:30,28.217345583360782,10.0,110825.03564592864,7.340060779401438,3916.539908830898,3934.8900607794017,sl_hit,-0.03579839849269888,,,3941.61,2025-10-25 12:45:00+05:30,
19,Moving Average Crossover,SELL,3932.71,2025-10-25 21:15:00+05:30,27.171511974416656,10.0,106857.67685690813,7.427533715142007,3921.568699427287,3940.137533715142,sl_hit,-0.032674669629847886,,,3945.56,2025-10-25 23:45:00+05:30,
20,Moving Average Crossover,BUY,3959.68,2025-10-26 00:15:00+05:30,22.552880464723557,8.639404723780032,89302.18971855658,9.16655748075084,3973.429836221126,3950.513442519249,sl_hit,-0.03102582409996523,,,3945.46,2025-10-26 02:15:00+05:30,
21,Moving Average Crossover,SELL,3931.81,2025-10-26 08:00:00+05:30,19.94364660538576,7.829005561535868,78414.62915952178,10.044213071752297,3916.7436803923715,3941.8542130717524,sl_hit,-0.021743863699408734,,,3942.73,2025-10-26 10:45:00+05:30,
22,Moving Average Crossover,BUY,3955.69,2025-10-26 13:30:00+05:30,24.769704339016414,10.0,97981.27175680384,5.4924012536349895,3963.9286018804523,3950.197598746365,tp_hit,0.11997906812717891,,,4003.15,2025-10-26 14:45:00+05:30,
23,Moving Average Crossover,SELL,4170.85,2025-10-27 15:00:00+05:30,11.619150273270579,4.41617181518948,48461.7329172706,18.888984281156397,4142.516523578266,4189.738984281157,sl_hit,-0.02321988273543823,,,4192.78,2025-10-27 21:45:00+05:30,
24,Moving Average Crossover,BUY,4218.41,2025-10-27 22:30:00+05:30,11.448874678339605,4.5056951077834055,48296.04743185457,18.724791176894627,4246.497186765342,4199.685208823105,sl_hit,-0.020176459989907553,,,4199.52,2025-10-28 01:00:00+05:30,
25,Moving Average Crossover,SELL,4127.16,2025-10-28 02:30:00+05:30,10.585426690059377,4.159700061007758,43687.749618145455,19.843546118563776,4097.394680822154,4147.0035461185635,tp_hit,0.031687884627221656,,,4095.72,2025-10-28 08:15:00+05:30,
