id,strategy,action,entry_price,entry_time,quantity,leverage,position_size,atr,take_profit,stop_loss,status,pnl,broker_order_id,stop_loss_order_id,exit_price,exit_time,broker_exit_order_id
1,Moving Average Crossover,SELL,3799.38,2025-11-03 08:15:00+05:30,10.146304739680954,3.854966730184903,38549.667301849026,19.711609805866022,3700.82195097067,3819.091609805866,tp_hit,0.10227475177598419,,,3698.58,2025-11-03 14:00:00+05:30,
2,Moving Average Crossover,BUY,3726.0,2025-11-03 17:45:00+05:30,11.198077625077273,3.785266528495929,41724.03723103792,19.686856774550677,3824.4342838727534,3706.3131432254495,sl_hit,-0.02439190803789267,,,3701.99,2025-11-03 18:30:00+05:30,
3,Moving Average Crossover,BUY,3722.76,2025-11-03 19:45:00+05:30,12.095900149665248,4.187337615041373,45030.1332411678,17.781035790510135,3811.665178952551,3704.97896420949,sl_hit,-0.09669852871662635,,,3636.79,2025-11-03 20:45:00+05:30,
4,Moving Average Crossover,SELL,3588.89,2025-11-03 21:15:00+05:30,5.923247184489982,2.188376451598309,21257.882587944252,32.79956697924444,3424.8921651037776,3621.6895669792443,sl_hit,-0.026421080514519687,,,3632.22,2025-11-03 22:30:00+05:30,
5,Moving Average Crossover,BUY,3631.5,2025-11-04 01:15:00+05:30,8.50332570790475,3.265169491947529,30879.827308256103,22.243868252205008,3742.719341261025,3609.256131747795,sl_hit,-0.02022130300809561,,,3609.01,2025-11-04 01:30:00+05:30,
6,Moving Average Crossover,SELL,3587.82,2025-11-04 02:45:00+05:30,6.582634133383737,2.548785210812536,23617.306396436838,28.153176539000924,3447.0541173049955,3615.973176539001,sl_hit,-0.029495783498875765,,,3629.34,2025-11-04 06:00:00+05:30,
7,Moving Average Crossover,BUY,3621.83,2025-11-04 06:30:00+05:30,6.934417250761614,2.79282343312614,25115.280431325937,25.936691571983218,3751.513457859916,3595.8933084280166,sl_hit,-0.045788415099281436,,,3562.45,2025-11-04 10:45:00+05:30,
8,Moving Average Crossover,SELL,3520.36,2025-11-04 11:00:00+05:30,6.780913637302957,2.781865022179038,23871.25713221584,25.309351617948007,3393.81324191026,3545.669351617948,sl_hit,-0.028116089686603063,,,3555.94,2025-11-04 20:15:00+05:30,
9,Moving Average Crossover,SELL,3429.62,2025-11-04 22:15:00+05:30,4.841027935041021,1.9908106828934014,16602.886226575385,34.454506693880745,3257.347466530596,3464.0745066938807,tp_hit,0.11532888963712035,,,3230.94,2025-11-05 01:15:00+05:30,
10,Moving Average Crossover,BUY,3255.24,2025-11-05 05:45:00+05:30,4.605185811893374,1.6116606059178145,14990.985062307787,40.3960981368803,3457.2204906844013,3214.8439018631193,sl_hit,-0.03684514269067815,,,3180.82,2025-11-05 06:45:00+05:30,
