id,strategy,action,entry_price,entry_time,quantity,leverage,position_size,atr,take_profit,stop_loss,status,pnl,broker_order_id,stop_loss_order_id,exit_price,exit_time,broker_exit_order_id
11,Moving Average Crossover,SELL,984.49,2025-11-11 12:30:00+05:30,70.67165962313764,4.893497948653875,69575.54218238278,4.0236657308533985,970.4071699420131,988.5136657308534,tp_hit,0.09821889451939636,,,964.73,2025-11-11 23:00:00+05:30,
12,Moving Average Crossover,BUY,961.19,2025-11-12 08:15:00+05:30,82.9312708640702,5.105067214182433,79712.70824183564,3.7656311255989325,974.3697089395963,957.4243688744011,sl_hit,-0.020129427836069674,,,957.4,2025-11-12 12:45:00+05:30,
13,Moving Average Crossover,BUY,969.6,2025-11-12 15:45:00+05:30,110.41475557003132,6.997209983754386,107058.14700070237,2.7713903177156234,979.2998661120047,966.8286096822844,sl_hit,-0.024392089258549705,,,966.22,2025-11-12 20:15:00+05:30,
14,Moving Average Crossover,SELL,942.37,2025-11-12 21:45:00+05:30,41.87062337550693,2.6433870047969648,39457.619350376466,7.1300191632165655,917.414932928742,949.5000191632166,sl_hit,-0.02263668530270662,,,950.44,2025-11-12 23:15:00+05:30,
15,Moving Average Crossover,BUY,952.87,2025-11-13 03:45:00+05:30,89.94603139302451,5.874751462565692,85706.87493347126,3.2439499988101663,964.2238249958356,949.6260500011898,tp_hit,0.08575964490884233,,,966.78,2025-11-13 11:00:00+05:30,
16,Moving Average Crossover,SELL,965.49,2025-11-13 17:30:00+05:30,117.93215276677013,7.188199938021644,113862.31417478889,2.6863192685920887,956.0878825599277,968.1763192685921,tp_hit,0.07929064965968613,,,954.84,2025-11-13 20:00:00+05:30,
17,Moving Average Crossover,BUY,921.28,2025-11-14 07:00:00+05:30,59.65334185045872,3.2146089466089767,54957.43077999061,5.7318324891233745,941.3414137119318,915.5481675108766,sl_hit,-0.04106889034993444,,,909.51,2025-11-14 10:00:00+05:30,
18,Moving Average Crossover,SELL,914.12,2025-11-14 10:30:00+05:30,45.172258415774685,2.518774768362145,41292.86486302796,7.258449715171749,888.7154259968988,921.3784497151718,sl_hit,-0.02479868388751948,,,923.12,2025-11-14 12:15:00+05:30,
19,Moving Average Crossover,BUY,910.68,2025-11-14 16:30:00+05:30,68.19886307640604,3.884749094349248,62107.34062642145,4.688488125653593,927.0897084397875,905.9915118743463,sl_hit,-0.03694154605027492,,,902.02,2025-11-14 17:30:00+05:30,
20,Moving Average Crossover,SELL,902.2,2025-11-14 17:45:00+05:30,58.03709196719791,3.4007590205635627,52361.06437280596,5.3058743330216345,883.6294398344244,907.5058743330217,sl_hit,-0.027478977233327696,,,909.49,2025-11-14 19:30:00+05:30,
21,Moving Average Crossover,BUY,931.25,2025-11-14 22:15:00+05:30,44.34422005668503,2.757856730193252,41295.55492778793,6.753432763961921,954.8870146738667,924.4965672360381,sl_hit,-0.024639321337136106,,,922.93,2025-11-14 23:15:00+05:30,
22,Moving Average Crossover,SELL,926.09,2025-11-15 03:45:00+05:30,50.643310421313345,3.2112819083267525,46900.26334807408,5.767727819838414,905.9029526305656,931.8577278198385,sl_hit,-0.023475448951367637,,,932.86,2025-11-15 08:00:00+05:30,
23,Moving Average Crossover,BUY,934.48,2025-11-15 08:30:00+05:30,63.3627279827374,4.151679910746271,59211.20204530844,4.501695795868935,950.2359352855412,929.9783042041311,sl_hit,-0.03061068678306839,,,927.59,2025-11-15 10:00:00+05:30,
24,Moving Average Crossover,SELL,936.99,2025-11-15 19:30:00+05:30,102.89494887692764,6.9734994149294804,96411.53814819243,2.687287814189844,927.5844926503355,939.6772878141899,sl_hit,-0.029695367790017708,,,940.98,2025-11-15 23:15:00+05:30,
25,Moving Average Crossover,SELL,934.7,2025-11-16 04:45:00+05:30,86.29041149164044,6.012407877681503,80655.64762123632,3.1092368282919547,923.8176711009783,937.809236828292,sl_hit,-0.032741153415425654,,,939.79,2025-11-16 08:15:00+05:30,
26,Moving Average Crossover,BUY,940.2,2025-11-16 09:00:00+05:30,66.19312926109323,4.796275283047686,62234.780131279855,3.9205422729721677,953.9218979554026,936.2794577270279,sl_hit,-0.03285259819488127,,,933.76,2025-11-16 17:00:00+05:30,
27,Moving Average Crossover,SELL,931.79,2025-11-16 17:15:00+05:30,63.870594889394695,4.742390139812628,59513.98161198908,3.9296218680009956,918.0363234619965,935.719621868001,sl_hit,-0.031962362847877436,,,938.07,2025-11-16 20:00:00+05:30,
28,Moving Average Crossover,BUY,921.48,2025-11-17 04:30:00+05:30,37.64633808012771,2.8555822995473896,34690.34761407608,6.453885080784083,944.0685977827443,915.026114919216,sl_hit,-0.028602926406240462,,,912.25,2025-11-17 19:00:00+05:30,
29,Moving Average Crossover,BUY,912.45,2025-11-18 06:45:00+05:30,35.22725703458393,2.723812085721008,32143.110681206108,6.69980139072971,935.8993048675541,905.7501986092703,sl_hit,-0.02740379741018031,,,903.27,2025-11-18 08:15:00+05:30,
30,Moving Average Crossover,SELL,908.23,2025-11-18 11:00:00+05:30,27.996493778315127,2.215420433160453,25427.25554427915,8.199166049076709,879.5329188282316,916.4291660490767,sl_hit,-0.02388047745685647,,,918.02,2025-11-18 15:00:00+05:30,
