id,strategy,action,entry_price,entry_time,quantity,leverage,position_size,atr,take_profit,stop_loss,status,pnl,broker_order_id,stop_loss_order_id,exit_price,exit_time,broker_exit_order_id
1,Moving Average Crossover,SELL,237.32,2025-09-15 13:30:00+05:30,118.17422869304234,2.8045107953432806,28045.107953432806,1.6924163771739114,228.85791811413043,239.0124163771739,sl_hit,-0.02540745916900417,,,239.47,2025-09-16 22:30:00+05:30,
2,Moving Average Crossover,BUY,238.48,2025-09-16 23:00:00+05:30,129.0957001751478,3.1589347638058705,30786.74257776925,1.5098760679228487,246.02938033961422,236.97012393207714,sl_hit,-0.020134102821976124,,,236.96,2025-09-17 05:15:00+05:30,
3,Moving Average Crossover,SELL,237.22,2025-09-17 08:00:00+05:30,247.01071641407353,6.135887252069474,58595.882147746524,0.7732215089838619,233.35389245508068,237.99322150898385,tp_hit,0.1096710308944213,,,232.98,2025-09-17 21:30:00+05:30,
4,Moving Average Crossover,BUY,241.01,2025-09-18 01:30:00+05:30,84.93269632726683,1.9316391538799753,20469.629141834575,2.4953936092659617,253.4869680463298,238.51460639073403,sl_hit,-0.02404430298178468,,,238.01,2025-09-18 02:15:00+05:30,
5,Moving Average Crossover,SELL,246.5,2025-09-18 15:30:00+05:30,231.7928892584499,5.524626909212474,57136.9472022079,0.8923679519026133,242.03816024048695,247.3923679519026,sl_hit,-0.0224122795505577,,,247.5,2025-09-18 19:45:00+05:30,
6,Moving Average Crossover,SELL,247.01,2025-09-19 05:00:00+05:30,233.01973292119507,5.692950661893731,57558.20422886439,0.8677749542197276,242.67112522890136,247.87777495421972,sl_hit,-0.024430297160468677,,,248.07,2025-09-19 05:45:00+05:30,
7,Moving Average Crossover,BUY,239.02,2025-09-20 07:00:00+05:30,270.28758782055974,6.549863121120623,64604.139240870194,0.7298473130812719,242.66923656540638,238.29015268691873,sl_hit,-0.030691350914798455,,,237.9,2025-09-20 07:30:00+05:30,
8,Moving Average Crossover,SELL,237.32,2025-09-20 16:15:00+05:30,344.4447015982752,8.549951281310904,81743.61658330266,0.5551376661496331,234.54431166925184,237.8751376661496,sl_hit,-0.030262763679003827,,,238.16,2025-09-20 16:30:00+05:30,
9,Moving Average Crossover,BUY,239.6,2025-09-20 21:45:00+05:30,206.4341937328577,5.334874026101457,49461.6328183927,0.8982405163748223,244.09120258187411,238.70175948362518,sl_hit,-0.021597778820193685,,,238.63,2025-09-21 00:00:00+05:30,
10,Moving Average Crossover,SELL,238.84,2025-09-21 14:15:00+05:30,314.9965813816962,8.293754821125834,75233.78349720432,0.575951436113417,235.96024281943292,239.41595143611343,sl_hit,-0.03264164098081672,,,239.78,2025-09-21 17:45:00+05:30,
