id,strategy,action,entry_price,entry_time,quantity,leverage,position_size,atr,take_profit,stop_loss,status,pnl,broker_order_id,stop_loss_order_id,exit_price,exit_time,broker_exit_order_id
1,Moving Average Crossover,BUY,106698.71,2025-10-18 13:45:00+05:30,0.6286145245464103,6.707235885636531,67072.35885636532,318.1600045660958,108130.43002054744,106380.54999543392,sl_hit,-0.024076564904652643,,,106315.7,2025-10-19 14:30:00+05:30,
2,Moving Average Crossover,BUY,107882.71,2025-10-19 16:15:00+05:30,0.40051006384561394,4.427407880180318,43208.111069937855,487.3402809031736,110075.74126406429,107395.36971909684,tp_hit,0.09286037246117003,,,110145.44,2025-10-20 09:15:00+05:30,
3,Moving Average Crossover,BUY,110251.26,2025-10-20 10:00:00+05:30,0.4603118211688266,4.758337735950633,50749.9582767578,463.4024153729967,112336.57086917848,109787.857584627,sl_hit,-0.02653028899321581,,,109636.55,2025-10-21 07:30:00+05:30,
4,Moving Average Crossover,BUY,109339.48,2025-10-21 18:00:00+05:30,0.5216487975297285,5.493540694752702,57036.8082645258,398.06560495470046,111130.77522229614,108941.4143950453,sl_hit,-0.02743668346136789,,,108793.4,2025-10-21 18:15:00+05:30,
5,Moving Average Crossover,SELL,110423.1,2025-10-22 03:30:00+05:30,0.37518530765061936,4.102844004472645,41429.12474523511,538.2758880407063,108000.85850381682,110961.37588804071,tp_hit,0.09054687583612198,,,107986.14,2025-10-22 06:15:00+05:30,
6,Moving Average Crossover,BUY,108947.5,2025-10-22 20:15:00+05:30,0.316991099124299,3.1361674671915427,34535.387771844566,694.7811374216133,112074.01511839726,108252.71886257839,sl_hit,-0.030528462644674206,,,107886.97,2025-10-22 20:45:00+05:30,
7,Moving Average Crossover,SELL,107870.35,2025-10-23 01:15:00+05:30,0.5247186902791555,5.301862582742856,56601.588771954106,406.9149221298548,106039.23285041566,108277.26492212986,sl_hit,-0.021675292598842953,,,108311.35,2025-10-23 06:30:00+05:30,
8,Moving Average Crossover,BUY,108145.9,2025-10-23 07:30:00+05:30,0.6928547065936159,7.174126900725361,74929.39581380252,301.48867310687126,109502.59902898091,107844.41132689313,tp_hit,0.115105485199103,,,109881.05,2025-10-23 11:45:00+05:30,
9,Moving Average Crossover,SELL,109500.62,2025-10-23 19:15:00+05:30,0.6556676231152618,6.16454729069128,71796.0112450475,355.2592423626969,107901.95340936785,109855.87924236269,sl_hit,-0.021373124452729108,,,109880.27,2025-10-23 20:30:00+05:30,
10,Moving Average Crossover,BUY,109820.09,2025-10-23 21:45:00+05:30,0.5372230964860196,5.176309126659484,58997.88880617335,424.31812827558883,111729.52157724014,109395.77187172441,tp_hit,0.09161569447429282,,,111763.8,2025-10-25 14:15:00+05:30,
