Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Returns,Avg_Daily_Return,Volatility,Key_Point
2025-06-18 00:00:00+00:00,104591.59375,104614.4375,104591.3671875,104610.8203125,0,0.0,0.0,,,,False
2025-06-18 00:05:00+00:00,104615.578125,104664.375,104615.578125,104630.2109375,0,0.0,0.0,0.00018535964962396179,,,False
2025-06-18 00:10:00+00:00,104624.484375,104634.0859375,104590.3359375,104613.9453125,0,0.0,0.0,-0.0001554582070919519,,,False
2025-06-18 00:15:00+00:00,104606.03125,104621.390625,104588.1171875,104592.0859375,0,0.0,0.0,-0.00020895278286947594,,,False
2025-06-18 00:20:00+00:00,104601.546875,104628.9921875,104601.546875,104618.84375,0,0.0,0.0,0.00025583018313635186,,,False
2025-06-18 00:25:00+00:00,104588.828125,104611.359375,104460.0234375,104460.0234375,0,0.0,0.0,-0.0015180851441976007,,,False
2025-06-18 00:30:00+00:00,104425.0703125,104427.640625,104405.7890625,104427.640625,0,0.0,0.0,-0.00031000196471686614,,,False
2025-06-18 00:35:00+00:00,104662.671875,104824.6640625,104662.671875,104824.6640625,975331328,0.0,0.0,0.0038018999100604134,,,False
2025-06-18 00:40:00+00:00,104786.6484375,104786.6484375,104750.1796875,104750.1796875,0,0.0,0.0,-0.0007105615426116207,,,False
2025-06-18 00:45:00+00:00,104746.875,104746.875,104626.90625,104629.4296875,0,0.0,0.0,-0.0011527426526639628,,,False
2025-06-18 00:50:00+00:00,104674.4375,104807.34375,104674.4375,104807.34375,1046016000,0.0,0.0,0.0017004208379169938,,,False
2025-06-18 00:55:00+00:00,104762.9609375,104842.8359375,104762.9609375,104842.8359375,0,0.0,0.0,0.00033864218126411494,,,False
2025-06-18 01:00:00+00:00,104850.296875,104876.0234375,104850.296875,104873.9140625,1061675008,0.0,0.0,0.0002964258332207592,,,False
2025-06-18 01:05:00+00:00,104941.28125,105045.0,104941.28125,105045.0,0,0.0,0.0,0.0016313488347354799,,,False
2025-06-18 01:10:00+00:00,105049.234375,105049.234375,104973.6953125,104979.125,240193536,0.0,0.0,-0.0006271121900137677,,,False
2025-06-18 01:15:00+00:00,104993.0,105089.8046875,104993.0,105072.0234375,948432896,0.0,0.0,0.0008849229549208193,,,False
2025-06-18 01:20:00+00:00,105094.7890625,105169.6328125,105094.7890625,105143.09375,0,0.0,0.0,0.0006763961535609653,,,False
2025-06-18 01:25:00+00:00,105077.421875,105077.421875,104895.40625,104895.40625,0,0.0,0.0,-0.0023557182042686087,,,False
2025-06-18 01:30:00+00:00,104845.6640625,104863.0,104832.8203125,104832.8203125,68542464,0.0,0.0,-0.0005966508900383527,,,False
2025-06-18 01:35:00+00:00,104827.8125,104900.421875,104827.8125,104880.7890625,1102991360,0.0,0.0,0.00045757378135014015,,,False
2025-06-18 01:40:00+00:00,104891.4375,104891.4375,104876.484375,104883.046875,0,0.0,0.0,2.1527417177091834e-05,0.0001307532079247442,0.0012981552179911222,False
2025-06-18 01:45:00+00:00,104845.15625,104845.15625,104750.984375,104770.125,0,0.0,0.0,-0.0010766456387807377,6.765294350450923e-05,0.0013257397076053051,True
2025-06-18 01:50:00+00:00,104774.0,104791.34375,104768.375,104791.34375,0,0.0,0.0,0.00020252672219300827,8.555218996875725e-05,0.0013249852901722516,True
2025-06-18 01:55:00+00:00,104787.0859375,104815.8046875,104787.0859375,104796.71875,0,0.0,0.0,5.1292404579017514e-05,9.856444934118191e-05,0.0013232175406993258,False
2025-06-18 02:00:00+00:00,104798.3046875,104809.4453125,104782.890625,104809.4453125,849006592,0.0,0.0,0.00012144046733331137,9.18449635510299e-05,0.0013227180212621288,False
2025-06-18 02:05:00+00:00,104804.765625,104822.9609375,104804.765625,104818.7265625,27475968,0.0,0.0,8.855356473191911e-05,0.00017217689899750587,0.0012674289722874655,False
2025-06-18 02:10:00+00:00,104841.0546875,104934.5546875,104841.0546875,104879.7109375,25534464,0.0,0.0,0.0005818080127470981,0.00021676739787070408,0.001265258091770487,True
2025-06-18 02:15:00+00:00,104874.8046875,104874.8046875,104786.703125,104811.8203125,0,0.0,0.0,-0.000647318956098708,-5.693545437251979e-06,0.0009547767831783163,True
2025-06-18 02:20:00+00:00,104742.0390625,104782.5078125,104742.0390625,104782.5078125,7499776,0.0,0.0,-0.0002796678839523947,1.585113749570932e-05,0.0009428209347680448,True
2025-06-18 02:25:00+00:00,104951.9765625,105065.2734375,104951.9765625,105065.2734375,0,0.0,0.0,0.002698595699827999,0.00020841805512030742,0.0010755459218646974,True
2025-06-18 02:30:00+00:00,105065.359375,105097.1015625,105005.65625,105014.9375,74969088,0.0,0.0,-0.0004790920525223896,9.944241059833825e-05,0.0010256773267356988,True
