timestamp,symbol,strategy,signal,signal_name,current_price,current_balance,active_trades_count,position_type,take_profit,stop_loss,trade_status
2025-09-09 09:20:31.605876,TATAMOTORS,Moving Average Crossover,0,HOLD,721.1,10000,0,NONE,,,NONE
2025-09-09 09:30:04.948842,TATAMOTORS,Moving Average Crossover,0,HOLD,718.25,10000,0,NONE,,,NONE
2025-09-09 09:45:09.477773,TATAMOTORS,Moving Average Crossover,0,HOLD,716.5,10000,0,NONE,,,NONE
2025-09-09 10:00:04.640975,TATAMOTORS,Moving Average Crossover,0,HOLD,717.35,10000,0,NONE,,,NONE
2025-09-09 10:15:04.005303,TATAMOTORS,Moving Average Crossover,0,HOLD,716.65,10000,0,NONE,,,NONE
2025-09-09 10:30:09.347339,TATAMOTORS,Moving Average Crossover,0,HOLD,715.8,10000,0,NONE,,,NONE
2025-09-09 10:45:09.733981,TATAMOTORS,Moving Average Crossover,0,HOLD,716.0,10000,0,NONE,,,NONE
2025-09-09 11:00:10.119835,TATAMOTORS,Moving Average Crossover,0,HOLD,716.45,10000,0,NONE,,,NONE
2025-09-09 11:15:04.338459,TATAMOTORS,Moving Average Crossover,0,HOLD,716.1,10000,0,NONE,,,NONE
2025-09-09 11:30:04.574218,TATAMOTORS,Moving Average Crossover,0,HOLD,714.35,10000,0,NONE,,,NONE
2025-09-09 11:45:10.249232,TATAMOTORS,Moving Average Crossover,0,HOLD,715.8,10000,0,NONE,,,NONE
2025-09-09 12:00:09.680525,TATAMOTORS,Moving Average Crossover,-1,SHORT_ENTRY,715.45,10000,0,NONE,711.851680386579,717.8488797422807,NONE
2025-09-09 12:15:10.124902,TATAMOTORS,Moving Average Crossover,0,HOLD,715.05,0,1,SELL,711.8516803661593,717.8488797558939,open
2025-09-09 12:30:09.495149,TATAMOTORS,Moving Average Crossover,0,HOLD,715.8,0,1,SELL,711.8516803504518,717.8488797663656,open
2025-09-09 12:45:10.006228,TATAMOTORS,Moving Average Crossover,0,HOLD,715.7,0,1,SELL,711.8516803708413,717.8488797527725,open
2025-09-09 13:00:09.494208,TATAMOTORS,Moving Average Crossover,0,HOLD,716.0,0,1,SELL,711.8516803551571,717.8488797632286,open
2025-09-09 13:15:10.002156,TATAMOTORS,Moving Average Crossover,0,HOLD,715.8,0,1,SELL,711.8516803853191,717.8488797431207,open
2025-09-09 13:30:04.173862,TATAMOTORS,Moving Average Crossover,0,HOLD,717.4,0,1,SELL,711.8516802983132,717.8488798011246,open
2025-09-09 13:45:04.577572,TATAMOTORS,Moving Average Crossover,0,HOLD,716.4,0,1,SELL,711.851680382642,717.8488797449054,open
2025-09-09 14:00:04.797389,TATAMOTORS,Moving Average Crossover,0,HOLD,716.3,0,1,SELL,711.8516800583008,717.8488799611329,open
2025-09-09 14:15:05.009155,TATAMOTORS,Moving Average Crossover,0,HOLD,714.95,0,1,SELL,711.8516801545339,717.8488798969775,open
2025-09-09 14:30:09.348624,TATAMOTORS,Moving Average Crossover,0,HOLD,715.3,0,1,SELL,711.8516804568045,717.8488796954637,open
2025-09-09 14:45:09.828810,TATAMOTORS,Moving Average Crossover,0,HOLD,714.35,0,1,SELL,711.8516805422186,717.848879638521,open
2025-09-09 15:00:09.265265,TATAMOTORS,Moving Average Crossover,0,HOLD,714.65,0,1,SELL,711.8516805340056,717.8488796439963,open
2025-09-09 15:15:04.535761,TATAMOTORS,Moving Average Crossover,0,HOLD,715.6,0,1,SELL,711.8516801374545,717.8488799083638,open
