Date,Open,High,Low,Close,Volume,Returns,Avg_Daily_Return,Volatility,Key_Point,fetch_timestamp
2025-09-02 09:30:00+05:30,687.0,689.5,685.7,688.9,378106,,,,False,2025-09-09 09:20:31.605876
2025-09-02 09:45:00+05:30,688.7,691.5,688.65,691.4,416628,0.003628973726230278,,,False,2025-09-09 09:20:31.605876
2025-09-02 10:00:00+05:30,691.4,692.0,690.3,690.65,289384,-0.0010847555684119214,,,False,2025-09-09 09:20:31.605876
2025-09-02 10:15:00+05:30,690.6,693.4,689.9,692.45,434222,0.002606240498081558,,,False,2025-09-09 09:20:31.605876
2025-09-02 10:30:00+05:30,692.7,693.4,692.0,693.4,293546,0.0013719402122895907,,,False,2025-09-09 09:20:31.605876
2025-09-02 10:45:00+05:30,693.25,694.0,692.25,693.9,233282,0.0007210845111047526,,,False,2025-09-09 09:20:31.605876
2025-09-02 11:00:00+05:30,693.8,694.65,692.1,692.35,307217,-0.00223375126098857,,,False,2025-09-09 09:20:31.605876
2025-09-02 11:15:00+05:30,692.35,692.55,691.3,692.5,158122,0.00021665342673493626,,,False,2025-09-09 09:20:31.605876
2025-09-02 11:30:00+05:30,692.5,693.4,692.2,692.55,128941,7.220216606484975e-05,,,False,2025-09-09 09:20:31.605876
2025-09-02 11:45:00+05:30,692.55,693.25,692.5,692.95,109214,0.0005775756263086684,,,False,2025-09-09 09:20:31.605876
2025-09-02 12:00:00+05:30,692.95,693.75,692.5,693.55,130310,0.0008658633379030611,,,False,2025-09-09 09:20:31.605876
2025-09-02 12:15:00+05:30,693.75,694.3,693.0,693.8,150606,0.00036046427798996916,,,False,2025-09-09 09:20:31.605876
2025-09-02 12:30:00+05:30,693.85,694.0,692.1,692.45,201434,-0.0019458057076966462,,,False,2025-09-09 09:20:31.605876
2025-09-02 12:45:00+05:30,692.15,692.5,690.2,690.5,264520,-0.0028160878041736392,,,False,2025-09-09 09:20:31.605876
2025-09-02 13:00:00+05:30,690.6,690.95,689.1,689.15,286525,-0.0019551049963795197,,,False,2025-09-09 09:20:31.605876
2025-09-02 13:15:00+05:30,689.1,689.15,687.0,687.75,312007,-0.002031488065007636,,,False,2025-09-09 09:20:31.605876
2025-09-02 13:30:00+05:30,687.8,688.75,687.1,687.8,258478,7.270083605948052e-05,,,False,2025-09-09 09:20:31.605876
2025-09-02 13:45:00+05:30,687.8,687.9,685.0,685.05,343978,-0.0039982553067752225,,,False,2025-09-09 09:20:31.605876
2025-09-02 14:00:00+05:30,685.05,686.1,684.25,685.5,307888,0.0006568863586600138,,,False,2025-09-09 09:20:31.605876
2025-09-02 14:15:00+05:30,685.55,687.0,681.65,683.35,498934,-0.003136396790663687,,,False,2025-09-09 09:20:31.605876
2025-09-02 14:30:00+05:30,683.4,686.7,682.25,685.2,486059,0.0027072510426575658,-0.0002671904740006059,0.0020726662158127842,True,2025-09-09 09:20:31.605876
2025-09-02 14:45:00+05:30,685.15,686.5,684.5,684.8,290499,-0.0005837711617047159,-0.0004778277183973556,0.0018589148855601837,False,2025-09-09 09:20:31.605876
2025-09-02 15:00:00+05:30,684.9,685.2,683.8,684.65,303149,-0.00021904205607470306,-0.0004345420427804947,0.0018541115348983004,False,2025-09-09 09:20:31.605876
2025-09-02 15:15:00+05:30,684.7,684.9,683.45,684.3,459617,-0.0005112101073541098,-0.0005904145730522781,0.0017105009532522937,False,2025-09-09 09:20:31.605876
2025-09-03 09:15:00+05:30,688.0,688.65,685.0,687.45,655031,0.004603244191144329,-0.00042884937410954117,0.002028632485919583,True,2025-09-09 09:20:31.605876
2025-09-03 09:30:00+05:30,687.45,688.5,685.7,685.85,280782,-0.0023274419957814985,-0.0005812756994538537,0.0020520756604136578,True,2025-09-09 09:20:31.605876
2025-09-03 09:45:00+05:30,686.0,687.7,685.75,686.95,145479,0.001603849238171584,-0.000389395674495846,0.0020687780837615006,True,2025-09-09 09:20:31.605876
2025-09-03 10:00:00+05:30,686.95,689.45,686.9,688.05,236932,0.0016012810248198228,-0.00032016429459160166,0.0021128261313627075,True,2025-09-09 09:20:31.605876
2025-09-03 10:15:00+05:30,688.1,688.1,687.0,687.4,152173,-0.0009446987864253353,-0.0003710093422161109,0.0021151214781674034,True,2025-09-09 09:20:31.605876
