Date,Open,High,Low,Close,Volume,Returns,Avg_Daily_Return,Volatility,Key_Point,fetch_timestamp
2025-09-01 22:30:00+05:30,108774.23,108860.13,108391.3,108567.09,184.49374,,,,False,2025-09-08 22:19:54.571462
2025-09-01 22:45:00+05:30,108567.09,108696.38,108490.93,108624.46,142.57706,0.0005284290110383338,,,False,2025-09-08 22:19:54.571462
2025-09-01 23:00:00+05:30,108624.45,108854.86,108515.36,108844.52,140.16452,0.0020258788858420473,,,False,2025-09-08 22:19:54.571462
2025-09-01 23:15:00+05:30,108844.52,108953.82,108736.23,108927.61,103.65322,0.0007633824835646674,,,False,2025-09-08 22:19:54.571462
2025-09-01 23:30:00+05:30,108927.61,109073.42,108921.17,109073.42,85.9809,0.0013385954213076534,,,False,2025-09-08 22:19:54.571462
2025-09-01 23:45:00+05:30,109073.42,109200.0,109009.32,109173.88,92.77991,0.0009210309899516655,,,False,2025-09-08 22:19:54.571462
2025-09-02 00:00:00+05:30,109173.88,109214.0,109004.0,109139.9,71.09486,-0.0003112466095370747,,,False,2025-09-08 22:19:54.571462
2025-09-02 00:15:00+05:30,109139.89,109267.22,109139.89,109240.0,96.25101,0.0009171714469227155,,,False,2025-09-08 22:19:54.571462
2025-09-02 00:30:00+05:30,109240.0,109300.0,109182.81,109207.61,79.02878,-0.00029650311241302685,,,False,2025-09-08 22:19:54.571462
2025-09-02 00:45:00+05:30,109207.61,109326.22,109169.67,109174.53,78.48953,-0.000302909293592335,,,False,2025-09-08 22:19:54.571462
2025-09-02 01:00:00+05:30,109174.53,109329.65,109160.27,109263.08,53.25951,0.0008110866151656015,,,False,2025-09-08 22:19:54.571462
2025-09-02 01:15:00+05:30,109263.08,109267.99,109167.26,109217.64,50.97144,-0.00041587698241718485,,,False,2025-09-08 22:19:54.571462
2025-09-02 01:30:00+05:30,109217.65,109217.65,109055.9,109100.64,64.44373,-0.0010712555224595688,,,False,2025-09-08 22:19:54.571462
2025-09-02 01:45:00+05:30,109100.64,109110.09,109008.81,109082.01,43.38775,-0.00017075976822866767,,,False,2025-09-08 22:19:54.571462
2025-09-02 02:00:00+05:30,109082.01,109088.33,108472.99,108472.99,276.21172,-0.005583138777879082,,,False,2025-09-08 22:19:54.571462
2025-09-02 02:15:00+05:30,108473.0,108877.39,108284.0,108877.38,489.48702,0.0037280248290381124,,,False,2025-09-08 22:19:54.571462
2025-09-02 02:30:00+05:30,108877.39,108939.42,108430.0,108433.54,211.65625,-0.004076512495065687,,,False,2025-09-08 22:19:54.571462
2025-09-02 02:45:00+05:30,108433.54,108568.0,108098.51,108112.74,188.90763,-0.0029584942076039678,,,False,2025-09-08 22:19:54.571462
2025-09-02 03:00:00+05:30,108112.74,108112.74,107459.49,107595.62,303.47393,-0.004783155065721245,,,False,2025-09-08 22:19:54.571462
2025-09-02 03:15:00+05:30,107595.63,107818.0,107503.53,107800.8,213.87461,0.0019069549485379866,,,False,2025-09-08 22:19:54.571462
2025-09-02 03:30:00+05:30,107800.8,107977.71,107588.01,107916.11,195.77594,0.0010696581101439229,-0.0002979819546702567,0.002373707100170758,True,2025-09-08 22:19:54.571462
2025-09-02 03:45:00+05:30,107916.1,108214.4,107904.01,108043.99,131.20491,0.0011849945295470121,-0.0002651536787448228,0.0023902205668439626,True,2025-09-08 22:19:54.571462
2025-09-02 04:00:00+05:30,108044.0,108209.57,107948.12,108056.0,102.4001,0.00011115842722952962,-0.0003608897016754486,0.002331245495804736,False,2025-09-08 22:19:54.571462
2025-09-02 04:15:00+05:30,108055.99,108500.04,108040.07,108444.96,88.38799,0.003599615014437063,-0.00021907807513182886,0.0024844654681257148,True,2025-09-08 22:19:54.571462
2025-09-02 04:30:00+05:30,108444.96,108773.69,108428.45,108758.0,167.39159,0.0028866256209600927,-0.0001416765651492069,0.0025585566802535436,True,2025-09-08 22:19:54.571462
2025-09-02 04:45:00+05:30,108758.0,108800.0,108607.48,108800.0,81.29746,0.0003861784880192509,-0.00016841919024582764,0.0025496440792359574,True,2025-09-08 22:19:54.571462
2025-09-02 05:00:00+05:30,108799.99,109139.77,108680.0,109120.01,189.59415,0.0029412683823528685,-5.793440651330473e-06,0.002642106696555913,True,2025-09-08 22:19:54.571462
2025-09-02 05:15:00+05:30,109120.0,109442.95,109104.2,109237.42,264.80677,0.0010759713090202627,2.1465524535468903e-06,0.002645263075603294,True,2025-09-08 22:19:54.571462
2025-09-02 05:30:00+05:30,109237.43,109269.95,109052.95,109092.0,133.56172,-0.00133122880419545,-4.958973213557427e-05,0.0026614804289538793,True,2025-09-08 22:19:54.571462
2025-09-02 05:45:00+05:30,109092.01,109337.64,109030.17,109030.17,155.4343,-0.0005667693323067047,-6.278273407129276e-05,0.002663455474547076,True,2025-09-08 22:19:54.571462
2025-09-02 06:00:00+05:30,109030.16,109108.97,108888.0,108888.0,189.48973,-0.0013039510073220573,-0.0001685346151956757,0.0026689154910479896,True,2025-09-08 22:19:54.571462
2025-09-02 06:15:00+05:30,108888.01,109118.18,108883.8,109040.36,73.62132,0.0013992359121299813,-7.777897046831739e-05,0.0026908331962178685,True,2025-09-08 22:19:54.571462
2025-09-02 06:30:00+05:30,109040.36,109264.0,109021.01,109208.0,104.73282,0.0015374123856524147,5.265442493728179e-05,0.0027033378252613195,True,2025-09-08 22:19:54.571462
2025-09-02 06:45:00+05:30,109208.0,109267.09,109060.0,109208.0,90.26701,0.0,6.119241334871517e-05,0.0027028646907554504,False,2025-09-08 22:19:54.571462
2025-09-02 07:00:00+05:30,109208.0,109540.98,108993.0,109484.94,183.10202,0.002535894806241279,0.0004671440925547332,0.002403657467652556,True,2025-09-08 22:19:54.571462
2025-09-02 07:15:00+05:30,109484.94,109611.11,109313.0,109313.0,238.47486,-0.001570444300375895,0.00020222063608403286,0.0023157191646373523,True,2025-09-08 22:19:54.571462
2025-09-02 07:30:00+05:30,109313.0,109535.96,109290.97,109356.0,155.34258,0.00039336583937865655,0.00042571455280625005,0.0020852683584059663,False,2025-09-08 22:19:54.571462
2025-09-02 07:45:00+05:30,109356.01,109606.0,109171.78,109523.64,186.17391,0.0015329748710632973,0.0006502880067396133,0.0019382986321287484,True,2025-09-08 22:19:54.571462
2025-09-02 08:00:00+05:30,109523.65,109672.0,109452.16,109629.65,163.73357,0.0009679188894744506,0.0009378417044993981,0.001456525666621536,False,2025-09-08 22:19:54.571462
2025-09-02 08:15:00+05:30,109629.65,110272.06,109611.74,110246.01,575.89026,0.005622201658036952,0.0011236040399743464,0.0017862304932002842,True,2025-09-08 22:19:54.571462
2025-09-02 08:30:00+05:30,110246.0,110433.0,110060.12,110370.53,355.46485,0.001129473982777185,0.0011265948336060094,0.0017861854904249002,False,2025-09-08 22:19:54.571462
2025-09-02 08:45:00+05:30,110370.52,110623.97,110128.0,110160.05,242.68717,-0.0019070307988916513,0.0009719935671840763,0.0019103617243581453,False,2025-09-08 22:19:54.571462
2025-09-02 09:00:00+05:30,110160.04,110416.24,110120.38,110323.78,176.14076,0.001486291990608235,0.0010407502453530116,0.0019024786125675132,False,2025-09-08 22:19:54.571462
2025-09-02 09:15:00+05:30,110323.78,110500.0,110283.78,110322.18,141.9032,-1.4502766312096682e-05,0.0008600443563155536,0.0018163258199448994,False,2025-09-08 22:19:54.571462
2025-09-02 09:30:00+05:30,110322.19,110360.0,110218.14,110360.0,105.63117,0.0003428141104535598,0.0007328537807902269,0.0017549733369506852,False,2025-09-08 22:19:54.571462
2025-09-02 09:45:00+05:30,110359.99,110420.0,110246.31,110314.0,125.25953,-0.0004168176875679608,0.0006927039720108664,0.0017724205488597743,False,2025-09-08 22:19:54.571462
