timestamp,symbol,strategy,signal,signal_name,current_price,current_balance,active_trades_count,position_type,take_profit,stop_loss,trade_status
2025-09-08 22:19:54.571462,BTCUSDT,Moving Average Crossover,0,HOLD,112479.56,10000,0,NONE,,,NONE
2025-09-08 22:30:04.271319,BTCUSDT,Moving Average Crossover,0,HOLD,112398.0,10000,0,NONE,,,NONE
2025-09-08 22:45:04.987201,BTCUSDT,Moving Average Crossover,0,HOLD,112330.0,10000,0,NONE,,,NONE
2025-09-08 23:00:04.288430,BTCUSDT,Moving Average Crossover,0,HOLD,112518.12,10000,0,NONE,,,NONE
2025-09-08 23:15:04.229079,BTCUSDT,Moving Average Crossover,0,HOLD,112250.98,10000,0,NONE,,,NONE
2025-09-08 23:30:04.906046,BTCUSDT,Moving Average Crossover,0,HOLD,112214.4,10000,0,NONE,,,NONE
2025-09-08 23:45:04.668620,BTCUSDT,Moving Average Crossover,0,HOLD,112281.99,10000,0,NONE,,,NONE
2025-09-09 00:00:04.283407,BTCUSDT,Moving Average Crossover,0,HOLD,112385.2,10000,0,NONE,,,NONE
2025-09-09 00:15:04.152722,BTCUSDT,Moving Average Crossover,0,HOLD,112326.16,10000,0,NONE,,,NONE
2025-09-09 00:30:04.928033,BTCUSDT,Moving Average Crossover,0,HOLD,112477.01,10000,0,NONE,,,NONE
2025-09-09 00:45:04.659592,BTCUSDT,Moving Average Crossover,0,HOLD,112228.59,10000,0,NONE,,,NONE
2025-09-09 01:00:04.455366,BTCUSDT,Moving Average Crossover,0,HOLD,112201.19,10000,0,NONE,,,NONE
2025-09-09 01:15:04.246889,BTCUSDT,Moving Average Crossover,0,HOLD,112114.95,10000,0,NONE,,,NONE
2025-09-09 01:30:04.179447,BTCUSDT,Moving Average Crossover,0,HOLD,112097.31,10000,0,NONE,,,NONE
2025-09-09 01:45:04.915444,BTCUSDT,Moving Average Crossover,0,HOLD,112071.15,10000,0,NONE,,,NONE
2025-09-09 02:00:04.597548,BTCUSDT,Moving Average Crossover,0,HOLD,112031.5,10000,0,NONE,,,NONE
2025-09-09 02:15:04.361920,BTCUSDT,Moving Average Crossover,0,HOLD,111913.03,10000,0,NONE,,,NONE
2025-09-09 02:30:04.542637,BTCUSDT,Moving Average Crossover,-1,SHORT_ENTRY,111958.04,10000,0,NONE,111632.16709155736,112120.97645422131,NONE
2025-09-09 02:45:04.324034,BTCUSDT,Moving Average Crossover,-2,SHORT_EXIT,112142.23,0,1,SELL,,,open
2025-09-09 03:00:04.016407,BTCUSDT,Moving Average Crossover,0,HOLD,112103.32,9983.548300774111,0,NONE,,,NONE
2025-09-09 03:15:04.681603,BTCUSDT,Moving Average Crossover,0,HOLD,112252.81,9983.548300774111,0,NONE,,,NONE
2025-09-09 03:30:04.431088,BTCUSDT,Moving Average Crossover,1,LONG_ENTRY,112326.45,9983.548300774111,0,NONE,112640.62914109688,112169.36042945155,NONE
2025-09-09 03:45:04.797738,BTCUSDT,Moving Average Crossover,0,HOLD,112443.98,0,1,BUY,112640.62914109688,112169.36042945155,open
2025-09-09 04:00:04.571518,BTCUSDT,Moving Average Crossover,0,HOLD,112322.71,0,1,BUY,112640.62914109688,112169.36042945155,open
2025-09-09 04:15:04.269312,BTCUSDT,Moving Average Crossover,0,HOLD,112382.0,0,1,BUY,112640.62914109688,112169.36042945155,open
2025-09-09 04:30:04.951196,BTCUSDT,Moving Average Crossover,0,HOLD,112236.71,0,1,BUY,112640.62914109688,112169.36042945155,open
2025-09-09 04:45:04.658807,BTCUSDT,Moving Average Crossover,0,HOLD,112211.66,0,1,BUY,112640.62914109688,112169.36042945155,open
2025-09-09 05:00:04.913220,BTCUSDT,Moving Average Crossover,2,LONG_EXIT,112131.03,0,1,BUY,,,open
2025-09-09 05:15:04.661618,BTCUSDT,Moving Average Crossover,-1,SHORT_ENTRY,112037.0,9966.179417408375,0,NONE,111758.25511896831,112176.37244051584,NONE
2025-09-09 05:30:04.338133,BTCUSDT,Moving Average Crossover,0,HOLD,112065.23,0,1,SELL,111758.25511896831,112176.37244051584,open
2025-09-09 05:45:04.026774,BTCUSDT,Moving Average Crossover,0,HOLD,112027.42,0,1,SELL,111758.25511896831,112176.37244051584,open
2025-09-09 06:00:04.181894,BTCUSDT,Moving Average Crossover,-2,SHORT_EXIT,111665.22,0,1,SELL,,,open
2025-09-09 06:15:04.051243,BTCUSDT,Moving Average Crossover,0,HOLD,111609.64,9999.250868659337,0,NONE,,,NONE
2025-09-09 06:30:04.696702,BTCUSDT,Moving Average Crossover,0,HOLD,111650.03,9999.250868659337,0,NONE,,,NONE
