Date,Open,High,Low,Close,Volume,Returns,Avg_Daily_Return,Volatility,Key_Point,fetch_timestamp
2025-09-05 14:00:00+05:30,691.05,691.95,690.0,690.05,278015,,,,False,2025-09-12 13:59:41.233865
2025-09-05 14:15:00+05:30,690.05,691.5,689.95,690.5,228173,0.0006521266574885942,,,False,2025-09-12 13:59:41.233865
2025-09-05 14:30:00+05:30,690.5,690.95,688.8,688.9,166360,-0.0023171614771905213,,,False,2025-09-12 13:59:41.233865
2025-09-05 14:45:00+05:30,688.85,690.0,688.6,689.75,177951,0.0012338510669183123,,,False,2025-09-12 13:59:41.233865
2025-09-05 15:00:00+05:30,689.75,691.8,689.15,691.0,380772,0.0018122508155129502,,,False,2025-09-12 13:59:41.233865
2025-09-05 15:15:00+05:30,690.9,694.0,690.8,693.4,565436,0.0034732272069464276,,,False,2025-09-12 13:59:41.233865
2025-09-08 09:15:00+05:30,695.0,708.5,694.05,705.05,2146394,0.01680126910873958,,,False,2025-09-12 13:59:41.233865
2025-09-08 09:30:00+05:30,705.0,715.0,704.85,712.2,2959613,0.010141124742926166,,,False,2025-09-12 13:59:41.233865
2025-09-08 09:45:00+05:30,712.15,714.3,711.65,712.8,908524,0.0008424599831506896,,,False,2025-09-12 13:59:41.233865
2025-09-08 10:00:00+05:30,712.8,713.7,709.8,713.15,1054461,0.0004910213243547457,,,False,2025-09-12 13:59:41.233865
2025-09-08 10:15:00+05:30,713.05,714.5,712.0,713.4,909477,0.00035055738624412136,,,False,2025-09-12 13:59:41.233865
2025-09-08 10:30:00+05:30,713.4,714.7,711.1,712.95,701923,-0.0006307821698905425,,,False,2025-09-12 13:59:41.233865
2025-09-08 10:45:00+05:30,712.95,714.8,712.1,714.55,509375,0.0022441966477311226,,,False,2025-09-12 13:59:41.233865
2025-09-08 11:00:00+05:30,714.65,716.8,713.3,713.5,1321526,-0.0014694563011684592,,,False,2025-09-12 13:59:41.233865
2025-09-08 11:15:00+05:30,713.5,714.0,712.55,712.9,355606,-0.0008409250175193117,,,False,2025-09-12 13:59:41.233865
2025-09-08 11:30:00+05:30,712.9,713.45,711.3,713.2,361121,0.00042081638378466124,,,False,2025-09-12 13:59:41.233865
2025-09-08 11:45:00+05:30,713.2,713.65,712.55,712.55,213706,-0.0009113853056647025,,,False,2025-09-12 13:59:41.233865
2025-09-08 12:00:00+05:30,712.6,713.5,712.1,712.3,144346,-0.00035085257174938267,,,False,2025-09-12 13:59:41.233865
2025-09-08 12:15:00+05:30,712.35,714.55,712.05,714.0,269938,0.0023866348448688957,,,False,2025-09-12 13:59:41.233865
2025-09-08 12:30:00+05:30,714.0,716.45,713.8,715.4,656020,0.0019607843137254832,,,False,2025-09-12 13:59:41.233865
2025-09-08 12:45:00+05:30,715.4,716.8,715.2,716.8,439728,0.001956947162426559,0.0019123352400817694,0.004343928803372996,False,2025-09-12 13:59:41.233865
2025-09-08 13:00:00+05:30,716.55,717.75,716.0,717.65,523566,0.0011858258928572063,0.0019390202018502,0.004337414218432627,False,2025-09-12 13:59:41.233865
2025-09-08 13:15:00+05:30,717.7,717.9,716.1,717.1,380834,-0.0007663903016790208,0.002016558760625775,0.004270671085491645,False,2025-09-12 13:59:41.233865
