Date,Open,High,Low,Close,Volume,Returns,Avg_Daily_Return,Volatility,Key_Point,fetch_timestamp
2025-09-07 02:45:00+05:30,110200.32,110215.03,110171.39,110173.88,38.17053,,,,False,2025-09-14 02:36:29.258281
2025-09-07 03:00:00+05:30,110173.88,110173.89,110093.14,110165.24,37.22935,-7.84214915550141e-05,,,False,2025-09-14 02:36:29.258281
2025-09-07 03:15:00+05:30,110165.25,110205.82,110165.24,110201.0,43.25945,0.00032460329592165493,,,False,2025-09-14 02:36:29.258281
2025-09-07 03:30:00+05:30,110200.99,110238.12,110173.38,110204.55,61.38506,3.221386375806823e-05,,,False,2025-09-14 02:36:29.258281
2025-09-07 03:45:00+05:30,110204.56,110215.16,110174.19,110174.2,22.55723,-0.0002753969777110621,,,False,2025-09-14 02:36:29.258281
2025-09-07 04:00:00+05:30,110174.2,110174.2,110074.95,110123.08,39.72294,-0.00046399247736761406,,,False,2025-09-14 02:36:29.258281
2025-09-07 04:15:00+05:30,110123.07,110177.55,110097.17,110170.55,35.50742,0.00043106313408602936,,,False,2025-09-14 02:36:29.258281
2025-09-07 04:30:00+05:30,110170.54,110173.59,110113.96,110173.59,28.23522,2.7593581043205972e-05,,,False,2025-09-14 02:36:29.258281
2025-09-07 04:45:00+05:30,110173.58,110282.82,110147.34,110264.0,54.01743,0.000820614087278182,,,False,2025-09-14 02:36:29.258281
2025-09-07 05:00:00+05:30,110263.99,110264.0,110232.0,110232.0,31.22138,-0.0002902125807153766,,,False,2025-09-14 02:36:29.258281
2025-09-07 05:15:00+05:30,110232.0,110232.01,110184.0,110187.97,31.38861,-0.0003994302924740234,,,False,2025-09-14 02:36:29.258281
2025-09-07 05:30:00+05:30,110187.98,110254.63,110180.0,110254.62,101.26194,0.000604875468710464,,,False,2025-09-14 02:36:29.258281
2025-09-07 05:45:00+05:30,110254.62,110254.63,110240.65,110240.65,47.50636,-0.0001267067085261031,,,False,2025-09-14 02:36:29.258281
2025-09-07 06:00:00+05:30,110240.65,110292.19,110207.24,110292.19,49.90452,0.00046752264250993214,,,False,2025-09-14 02:36:29.258281
2025-09-07 06:15:00+05:30,110292.19,110367.37,110281.99,110356.75,75.44796,0.0005853542304310455,,,False,2025-09-14 02:36:29.258281
2025-09-07 06:30:00+05:30,110356.74,110470.95,110332.81,110393.84,60.86243,0.000336091811329986,,,False,2025-09-14 02:36:29.258281
2025-09-07 06:45:00+05:30,110393.83,110538.28,110349.37,110498.79,88.90341,0.0009506871035558362,,,False,2025-09-14 02:36:29.258281
2025-09-07 07:00:00+05:30,110498.79,110521.47,110462.01,110498.63,45.38719,-1.4479796565103342e-06,,,False,2025-09-14 02:36:29.258281
2025-09-07 07:15:00+05:30,110498.63,110587.86,110498.63,110546.66,56.6138,0.0004346660225560406,,,False,2025-09-14 02:36:29.258281
2025-09-07 07:30:00+05:30,110546.66,110546.66,110474.81,110529.57,89.97491,-0.00015459535367234878,,,False,2025-09-14 02:36:29.258281
2025-09-07 07:45:00+05:30,110529.57,110529.57,110444.43,110519.88,32.31621,-8.76688473501197e-05,0.00015687062660761365,0.0004101157481776398,False,2025-09-14 02:36:29.258281
2025-09-07 08:00:00+05:30,110519.87,110539.99,110500.74,110500.75,47.26222,-0.00017309103122442604,0.00015213714962414304,0.0004135066861195298,False,2025-09-14 02:36:29.258281
2025-09-07 08:15:00+05:30,110500.74,110692.52,110500.74,110666.24,61.64744,0.0014976368938672824,0.00021078882952142443,0.0005109636102446006,True,2025-09-14 02:36:29.258281
2025-09-07 08:30:00+05:30,110666.24,110691.99,110596.71,110596.72,63.73046,-0.0006281951930416918,0.00017776837668143642,0.0005434195129718831,True,2025-09-14 02:36:29.258281
2025-09-07 08:45:00+05:30,110596.72,110728.0,110596.71,110709.99,56.68699,0.0010241714220819986,0.00024274679667108946,0.000563699525692265,True,2025-09-14 02:36:29.258281
2025-09-07 09:00:00+05:30,110710.0,110733.12,110623.29,110623.3,46.70798,-0.0007830368334420523,0.00022679457886736753,0.000588711712994891,True,2025-09-14 02:36:29.258281
2025-09-07 09:15:00+05:30,110623.3,110634.1,110603.99,110629.15,24.4241,5.288216858456707e-05,0.00020788553059229443,0.0005878782984059161,False,2025-09-14 02:36:29.258281
2025-09-07 09:30:00+05:30,110629.15,110638.0,110510.66,110522.93,51.23176,-0.0009601447719701506,0.0001584986129416266,0.0006427500631098784,True,2025-09-14 02:36:29.258281
2025-09-07 09:45:00+05:30,110522.93,110579.72,110522.92,110545.82,28.80058,0.00020710634435783248,0.00012782322579560912,0.0006238493176533159,False,2025-09-14 02:36:29.258281
2025-09-07 10:00:00+05:30,110545.82,110545.82,110489.96,110489.96,30.29671,-0.0005053108294822417,0.00011706831335726586,0.0006332191308240527,True,2025-09-14 02:36:29.258281
2025-09-07 10:15:00+05:30,110489.97,110557.77,110489.96,110557.76,30.10493,0.0006136304149262362,0.00016772134872727884,0.0006302401963259646,True,2025-09-14 02:36:29.258281
