timestamp,symbol,strategy,action,price,quantity,balance,pnl,trade_id,status
2025-09-06 09:30:04.271736,BTCUSDT,Moving Average Crossover,BUY,111082.22,0.09002340788651865,0,0,1,open
2025-09-06 09:45:04.800625,BTCUSDT,Moving Average Crossover,EXIT,110887.74,0.09002340788651865,9982.49224763423,-0.001750775236576978,1,sl_hit
2025-09-06 10:15:04.150852,BTCUSDT,Moving Average Crossover,SELL,110852.01,0.09005242437763854,0,0,2,open
2025-09-06 21:30:04.919056,BTCUSDT,Moving Average Crossover,EXIT,110384.15,0.09005242437763854,10024.624174903553,0.004220582017412229,2,tp_hit
2025-09-07 07:30:04.365780,BTCUSDT,Moving Average Crossover,BUY,110546.66,0.09068228904340983,0,0,3,open
2025-09-07 13:15:04.479955,BTCUSDT,Moving Average Crossover,EXIT,110802.44,0.09068228904340983,10047.818890795075,0.0023137741113119004,3,tp_hit
2025-09-08 00:15:04.935520,BTCUSDT,Moving Average Crossover,SELL,110932.85,0.09057568511757405,0,0,4,open
2025-09-08 01:00:04.691535,BTCUSDT,Moving Average Crossover,EXIT,111132.89,0.09057568511757405,10029.700130744157,-0.0018032530490291522,4,sl_hit
2025-09-08 06:30:04.918627,BTCUSDT,Moving Average Crossover,SELL,110837.96,0.09048975757713473,0,0,5,open
2025-09-08 08:15:04.131630,BTCUSDT,Moving Average Crossover,EXIT,111188.61,0.09048975757713473,9997.969897249735,-0.00316362733489496,5,sl_hit
