id,strategy,action,entry_price,entry_time,quantity,leverage,position_size,atr,take_profit,stop_loss,status,pnl,broker_order_id,stop_loss_order_id,gtt_id,margin_used,effective_leverage,exit_price,exit_time,broker_exit_order_id
1,Moving Average Crossover,SELL,1.15208,2025-11-25 00:30:00+00:00,725507.2415034733,83.58423827913215,835842.3827913215,0.00027566919881535397,1.1502881502077003,1.1523556691988153,sl_hit,-0.024667246211118595,,,,10000.0,83.58423827913215,1.15242,2025-11-25 01:00:00+00:00,
2,Moving Average Crossover,BUY,1.1532,2025-11-25 11:15:00+00:00,390929.6159121902,46.22217713069045,450820.0330699377,0.0004989812560059194,1.1564433781640384,1.152701018743994,sl_hit,-0.020842466274681358,,,,9753.327537888814,46.22217713069045,1.15268,2025-11-25 11:45:00+00:00,
3,Moving Average Crossover,SELL,1.15667,2025-11-28 10:15:00+00:00,257383.22004367923,31.17341080711365,297707.4491279225,0.0007420875483641671,1.151846430935633,1.1574120875483642,sl_hit,-0.021560798365729352,,,,9550.044137614444,31.17341080711365,1.15747,2025-11-28 13:45:00+00:00,
4,Moving Average Crossover,BUY,1.15936,2025-11-30 22:30:00+00:00,531551.7387474943,65.95149309104595,616259.8238342949,0.0003515796066662221,1.1616452674433304,1.1590084203933337,tp_hit,0.13880213492112198,,,,9344.137561579524,65.95149309104595,1.1618,2025-12-01 08:15:00+00:00,
5,Moving Average Crossover,SELL,1.16465,2025-12-05 13:00:00+00:00,374411.3255909315,40.97858068153543,436058.15034947835,0.0005684189059894797,1.1609552771110683,1.1652184189059895,sl_hit,-0.02181489719877614,,,,10641.123804123408,40.97858068153543,1.16527,2025-12-05 14:00:00+00:00,
6,Moving Average Crossover,BUY,1.16542,2025-12-10 17:15:00+00:00,343364.86910418153,38.44410769598568,400164.2857513952,0.0006062931720075753,1.1693609056180492,1.1648137068279922,tp_hit,0.14811316397091157,,,,10408.988782257007,38.44410769598568,1.16991,2025-12-10 20:00:00+00:00,
7,Moving Average Crossover,SELL,1.17301,2025-12-17 05:00:00+00:00,666577.0274017723,65.4272730702453,781901.5189125531,0.00035856912414509773,1.170679300693057,1.173368569124145,tp_hit,0.1366542646883702,,,,11950.697044534818,65.4272730702453,1.17056,2025-12-17 07:30:00+00:00,
