id,strategy,action,entry_price,entry_time,quantity,leverage,position_size,atr,take_profit,stop_loss,status,pnl,broker_order_id,stop_loss_order_id,gtt_id,lot_size,margin_used,effective_leverage,exit_price,exit_time,broker_exit_order_id
1,Moving Average Crossover,BUY,156.363,2025-12-30 22:30:00+00:00,236.07052544317966,3.6912695569871903,36912.6955698719,0.08472044514008524,157.12548400626076,156.27827955485992,tp_hit,0.018460715089656902,,,,,10000.0,3.6912695569871903,157.145,2026-01-05 00:30:00+00:00,
2,Moving Average Crossover,SELL,156.534,2026-01-06 00:30:00+00:00,146.6482097456233,2.2539338556912907,22955.430864321395,0.13889848595578275,155.28391362639795,156.67289848595578,sl_hit,-0.0024478308576255338,,,,,10184.607150896569,2.2539338556912907,156.704,2026-01-06 16:00:00+00:00,
3,Moving Average Crossover,BUY,156.716,2026-01-08 03:30:00+00:00,190.88983799569488,2.94453179792341,29915.491851333318,0.10644544583320294,157.67400901249883,156.6095545541668,sl_hit,-0.0027056112898554527,,,,,10159.676955239811,2.94453179792341,156.572,2026-01-08 06:00:00+00:00,
4,Moving Average Crossover,SELL,158.385,2026-01-16 06:30:00+00:00,146.45334727698116,2.289338841174696,23196.01340846466,0.1383674597673188,157.1396928620941,158.52336745976731,open,0.0,,,,,10132.18881856843,2.289338841174696,,,
