id,strategy,action,entry_price,entry_time,quantity,leverage,position_size,atr,take_profit,stop_loss,status,pnl,broker_order_id,stop_loss_order_id,gtt_id,lot_size,margin_used,effective_leverage,exit_price,exit_time,broker_exit_order_id
1,Moving Average Crossover,BUY,184.144,2026-01-02 01:00:00+00:00,167.49428492392414,3.0843067603031087,30843.067603031086,0.11940705922643269,184.74103529613217,184.02459294077357,sl_hit,-0.002629660273305788,,,,,10000.0,3.0843067603031087,183.987,2026-01-02 08:30:00+00:00,
2,Moving Average Crossover,SELL,183.457,2026-01-05 07:30:00+00:00,141.23781259350008,2.5979382334616106,25911.065384965743,0.14123276499576634,182.75083617502116,183.59823276499577,sl_hit,-0.0020675089099104105,,,,,9973.703397266941,2.5979382334616106,183.603,2026-01-06 00:00:00+00:00,
3,Moving Average Crossover,BUY,183.698,2026-01-09 19:00:00+00:00,153.03782180730425,2.8245260994739034,28112.741790358177,0.13007350155781222,184.34836750778908,183.5679264984422,tp_hit,0.010655513870240116,,,,,9953.082676628288,2.8245260994739034,184.391,2026-01-12 05:00:00+00:00,
4,Moving Average Crossover,SELL,184.089,2026-01-15 20:30:00+00:00,209.40575408327453,3.8322663727192774,38549.295863435924,0.09607317555505683,183.60863412222471,184.18507317555506,tp_hit,0.01038791519312344,,,,,10059.137887140747,3.8322663727192774,183.59,2026-01-16 03:30:00+00:00,
