id,strategy,action,entry_price,entry_time,quantity,leverage,position_size,atr,take_profit,stop_loss,status,pnl,broker_order_id,stop_loss_order_id,gtt_id,margin_used,effective_leverage,exit_price,exit_time,broker_exit_order_id
11,Moving Average Crossover,BUY,91187.35,2026-01-08 00:00:00+00:00,0.5831873340699697,7.187193280441707,53179.30754740525,253.74954155788578,93344.22110324203,90933.60045844212,sl_hit,-0.025739553892002547,,,,7399.175933131019,7.187193280441707,90860.78,2026-01-08 02:30:00+00:00,
12,Moving Average Crossover,SELL,90924.93,2026-01-08 02:45:00+00:00,0.5744647128584486,7.245826109657733,52233.16380412453,250.97187987663415,88791.6690210486,91175.90187987663,sl_hit,-0.03140989342660653,,,,7208.724445443784,7.245826109657733,91319.08,2026-01-08 17:45:00+00:00,
13,Moving Average Crossover,SELL,91153.35,2026-01-09 03:30:00+00:00,0.5225887537091607,6.82235383397306,47635.71557291493,267.2196494590666,88881.98297959795,91420.56964945907,sl_hit,-0.03654970740277104,,,,6982.299178870621,6.82235383397306,91641.69,2026-01-09 15:15:00+00:00,
14,Moving Average Crossover,BUY,91197.18,2026-01-09 15:30:00+00:00,0.2488498644540731,3.3735802943742663,22694.405881593702,540.6551618295796,95792.74887555142,90656.52483817042,sl_hit,-0.02425464681706572,,,,6727.098186884292,3.3735802943742663,90541.51,2026-01-09 18:15:00+00:00,
15,Moving Average Crossover,SELL,90283.86,2026-01-09 19:15:00+00:00,0.3256637326955093,4.479352669152337,29402.178849758784,403.11119337288136,86857.4148563305,90686.97119337288,sl_hit,-0.020124472188733953,,,,6563.93479625769,4.479352669152337,90689.48,2026-01-10 01:30:00+00:00,
16,Moving Average Crossover,BUY,90738.14,2026-01-10 02:15:00+00:00,0.7088352343349488,10.0,64318.39073001739,101.67745746670232,91602.39838846697,90636.46254253329,sl_hit,-0.018014475500600563,,,,6431.839073001739,10.0,90574.68,2026-01-10 02:30:00+00:00,
17,Moving Average Crossover,SELL,90474.59,2026-01-10 04:30:00+00:00,0.6980935603684244,10.0,63159.72865597344,95.21967803909087,89665.22273666773,90569.80967803909,sl_hit,-0.016850034910354066,,,,6315.972865597344,10.0,90627.04,2026-01-10 20:00:00+00:00,
18,Moving Average Crossover,SELL,90496.67,2026-01-10 21:00:00+00:00,0.6861632038305033,10.0,62095.485023191795,65.70546398944552,89938.1735560897,90562.37546398945,sl_hit,-0.008027919701355721,,,,6209.5485023191795,10.0,90569.32,2026-01-11 00:15:00+00:00,
19,Moving Average Crossover,BUY,90588.73,2026-01-11 01:00:00+00:00,0.6799630313352321,10.0,61596.987455608876,80.34198926601161,91271.6369087611,90508.38801073398,sl_hit,-0.011506950147108883,,,,6159.698745560888,10.0,90484.49,2026-01-11 20:15:00+00:00,
20,Moving Average Crossover,BUY,90873.67,2026-01-12 00:00:00+00:00,0.5402751294539596,8.063432433200875,49096.7838232064,225.39699006053831,92789.54441551457,90648.27300993945,sl_hit,-0.031171667368375143,,,,6088.819399174509,8.063432433200875,90522.37,2026-01-12 08:30:00+00:00,
21,Moving Average Crossover,BUY,91473.58,2026-01-12 15:30:00+00:00,0.332604774516292,5.1575593236742705,30424.549450098,354.71654036093094,94488.67059306792,91118.86345963908,sl_hit,-0.031285826109794794,,,,5899.020746197331,5.1575593236742705,90918.7,2026-01-12 21:45:00+00:00,
22,Moving Average Crossover,BUY,91436.59,2026-01-13 04:15:00+00:00,0.6249647989840532,10.0,57144.65008913729,170.35029888084756,92884.5675404872,91266.23970111915,tp_hit,0.15874826478109125,,,,5714.465008913729,10.0,92888.13,2026-01-13 15:30:00+00:00,
23,Moving Average Crossover,SELL,94962.73,2026-01-14 05:45:00+00:00,0.5968738545964448,8.559946931594387,56680.77069810145,221.8769129268705,93076.7762401216,95184.60691292687,sl_hit,-0.02396013145248756,,,,6621.626413231047,8.559946931594387,95228.54,2026-01-14 08:00:00+00:00,
24,Moving Average Crossover,BUY,94963.57,2026-01-14 13:45:00+00:00,0.6805737583307754,10.0,64629.71373940767,185.7197844575564,96542.18816788924,94777.85021554245,tp_hit,0.20383395443115637,,,,6462.971373940767,10.0,96899.25,2026-01-14 15:00:00+00:00,
25,Moving Average Crossover,SELL,96907.13,2026-01-14 23:45:00+00:00,0.4744593600607219,5.90957065667922,45978.49488512119,327.9667360960374,94119.41274318368,97235.09673609603,open,0.0,,,,7780.344386466479,5.90957065667922,,,
