timestamp,symbol,strategy,action,price,quantity,leverage,position_size,atr,balance,pnl,trade_id,status
2025-09-19 01:45:00+05:30,BTCUSDT,Moving Average Crossover,SELL,117501.44,1.1659902398202298,10,137005.53220482235,199.90840553138005,1.8189894035458565e-12,0,23,open
2025-09-19 04:15:00+05:30,BTCUSDT,Moving Average Crossover,EXIT,117061.02,1.1659902398202298,10,137005.53220482235,199.90840553138005,14214.07864190386,0.03748209383646688,23,tp_hit
2025-09-20 06:00:00+05:30,BTCUSDT,Moving Average Crossover,BUY,115703.98,1.2284865777222063,10,142140.7864190386,107.47490118383635,0.0,0,24,open
2025-09-20 07:30:00+05:30,BTCUSDT,Moving Average Crossover,EXIT,115503.11,1.2284865777222063,10,142140.7864190386,107.47490118383635,13967.312543036805,-0.017360681974811526,24,sl_hit
2025-09-20 09:30:00+05:30,BTCUSDT,Moving Average Crossover,SELL,115482.0,1.2094796195975828,10,139673.12543036806,82.22927551099771,0.0,0,25,open
2025-09-20 10:15:00+05:30,BTCUSDT,Moving Average Crossover,EXIT,115568.41,1.2094796195975828,10,139673.12543036806,82.22927551099771,13862.801409107375,-0.007482551393291032,25,sl_hit
2025-09-20 10:30:00+05:30,BTCUSDT,Moving Average Crossover,BUY,115578.09,1.1994316058612298,10,138628.01409107374,76.40448706902765,0.0,0,26,open
2025-09-20 12:45:00+05:30,BTCUSDT,Moving Average Crossover,EXIT,115737.46,1.1994316058612298,10,138628.01409107374,76.40448706902765,14053.95482413349,0.013788945638399967,26,tp_hit
2025-09-20 23:30:00+05:30,BTCUSDT,Moving Average Crossover,SELL,115733.02,1.2143427022066382,10,140539.5482413349,77.03316991702012,0.0,0,27,open
2025-09-21 02:30:00+05:30,BTCUSDT,Moving Average Crossover,EXIT,115822.18,1.2143427022066382,10,140539.5482413349,77.03316991702012,13945.68402880476,-0.007703937908125869,27,sl_hit
2025-09-21 12:00:00+05:30,BTCUSDT,Moving Average Crossover,BUY,115748.21,1.2048293471497107,10,139456.84028804762,60.99126488818542,-1.8189894035458565e-12,0,28,open
2025-09-21 12:15:00+05:30,BTCUSDT,Moving Average Crossover,EXIT,115687.2,1.2048293471497107,10,139456.84028804762,60.99126488818542,13872.177390335146,-0.0052709238440930796,28,sl_hit
2025-09-21 14:30:00+05:30,BTCUSDT,Moving Average Crossover,SELL,115580.1,1.2002219577881612,10,138721.77390335145,69.94118271496903,0.0,0,29,open
2025-09-21 15:15:00+05:30,BTCUSDT,Moving Average Crossover,EXIT,115683.54,1.2002219577881612,10,138721.77390335145,69.94118271496903,13748.026431021553,-0.0089496375241056,29,sl_hit
2025-09-21 17:15:00+05:30,BTCUSDT,Moving Average Crossover,BUY,115603.45,1.189240150793212,10,137480.26431021554,85.82840832975668,0.0,0,30,open
2025-09-21 20:15:00+05:30,BTCUSDT,Moving Average Crossover,EXIT,115500.01,1.189240150793212,10,137480.26431021554,85.82840832975668,13625.0114298235,-0.008947829844178728,30,sl_hit
